1.5550201593135E-006	-100
1.55501952916748E-006	-100
1.55501889902197E-006	-100
1.55501826887697E-006	-100
1.55501763873248E-006	-100
1.5550170085885E-006	-100
1.55501637844503E-006	-100
1.55501574830208E-006	-100
1.55501511815963E-006	-100
1.55501448801769E-006	-100
1.55501385787627E-006	-100
1.55501322773535E-006	-100
1.55501259759495E-006	-100
1.55501196745506E-006	-100
1.55501133731568E-006	-100
1.5550107071768E-006	-100
1.55501007703844E-006	-100
1.55500944690059E-006	-100
1.55500881676325E-006	-100
1.55500818662642E-006	-100
1.55500755649011E-006	-100
1.5550069263543E-006	-100
1.555006296219E-006	-100
1.55500566608422E-006	-100
1.55500503594994E-006	-100
1.55500440581618E-006	-100
1.55500377568292E-006	-100
1.55500314555018E-006	-100
1.55500251541795E-006	-100
1.55500188528623E-006	-100
1.55500125515501E-006	-100
1.55500062502431E-006	-100
1.55499999489412E-006	-100
1.55499936476444E-006	-100
1.55499873463528E-006	-100
1.55499810450662E-006	-100
1.55499747437847E-006	-100
1.55499684425084E-006	-100
1.55499621412371E-006	-100
1.5549955839971E-006	-100
1.55499495387099E-006	-100
1.5549943237454E-006	-100
1.55499369362031E-006	-100
1.55499306349574E-006	-100
1.55499243337168E-006	-100
1.55499180324813E-006	-100
1.55499117312509E-006	-100
1.55499054300256E-006	-100
1.55498991288054E-006	-100
1.55498928275903E-006	-100
1.55498865263804E-006	-100
1.55498802251755E-006	-100
1.55498739239757E-006	-100
1.55498676227811E-006	-100
1.55498613215915E-006	-100
1.55498550204071E-006	-100
1.55498487192278E-006	-100
1.55498424180535E-006	-100
1.55498361168844E-006	-100
1.55498298157204E-006	-100
1.55498235145615E-006	-100
1.55498172134077E-006	-100
1.5549810912259E-006	-100
1.55498046111154E-006	-100
1.5549798309977E-006	-100
1.55497920088436E-006	-100
1.55497857077153E-006	-100
1.55497794065922E-006	-100
1.55497731054741E-006	-100
1.55497668043612E-006	-100
1.55497605032533E-006	-100
1.55497542021506E-006	-100
1.5549747901053E-006	-100
1.55497415999605E-006	-100
1.5549735298873E-006	-100
1.55497289977907E-006	-100
1.55497226967135E-006	-100
1.55497163956414E-006	-100
1.55497100945745E-006	-100
1.55497037935126E-006	-100
1.55496974924558E-006	-100
1.55496911914041E-006	-100
1.55496848903576E-006	-100
1.55496785893161E-006	-100
1.55496722882798E-006	-100
1.55496659872486E-006	-100
1.55496596862224E-006	-100
1.55496533852014E-006	-100
1.55496470841855E-006	-100
1.55496407831747E-006	-100
1.5549634482169E-006	-100
1.55496281811684E-006	-100
1.55496218801729E-006	-100
1.55496155791825E-006	-100
1.55496092781972E-006	-100
1.5549602977217E-006	-100
1.5549596676242E-006	-100
1.5549590375272E-006	-100
1.55495840743071E-006	-100
1.55495777733474E-006	-100
1.55495714723928E-006	-100
1.55495651714432E-006	-100
1.55495588704988E-006	-100
1.55495525695595E-006	-100
1.55495462686253E-006	-100
1.55495399676962E-006	-100
1.55495336667722E-006	-100
1.55495273658533E-006	-100
1.55495210649395E-006	-100
1.55495147640308E-006	-100
1.55495084631272E-006	-100
1.55495021622287E-006	-100
1.55494958613354E-006	-100
1.55494895604471E-006	-100
1.5549483259564E-006	-100
1.55494769586859E-006	-100
1.5549470657813E-006	-100
1.55494643569452E-006	-100
1.55494580560824E-006	-100
1.55494517552248E-006	-100
1.55494454543723E-006	-100
1.55494391535249E-006	-100
1.55494328526826E-006	-100
1.55494265518454E-006	-100
1.55494202510133E-006	-100
1.55494139501864E-006	-100
1.55494076493645E-006	-100
1.55494013485477E-006	-100
1.55493950477361E-006	-100
1.55493887469295E-006	-100
1.55493824461281E-006	-100
1.55493761453317E-006	-100
1.55493698445405E-006	-100
1.55493635437544E-006	-100
1.55493572429733E-006	-100
1.55493509421974E-006	-100
1.55493446414266E-006	-100
1.55493383406609E-006	-100
1.55493320399003E-006	-100
1.55493257391448E-006	-100
1.55493194383944E-006	-100
1.55493131376491E-006	-100
1.5549306836909E-006	-100
1.55493005361739E-006	-100
1.55492942354439E-006	-100
1.55492879347191E-006	-100
1.55492816339994E-006	-100
1.55492753332847E-006	-100
1.55492690325752E-006	-100
1.55492627318707E-006	-100
1.55492564311714E-006	-100
1.55492501304772E-006	-100
1.55492438297881E-006	-100
1.55492375291041E-006	-100
1.55492312284252E-006	-100
1.55492249277514E-006	-100
1.55492186270827E-006	-100
1.55492123264191E-006	-100
1.55492060257607E-006	-100
1.55491997251073E-006	-100
1.5549193424459E-006	-100
1.55491871238159E-006	-100
1.55491808231778E-006	-100
1.55491745225449E-006	-100
1.55491682219171E-006	-100
1.55491619212943E-006	-100
1.55491556206767E-006	-100
1.55491493200642E-006	-100
1.55491430194568E-006	-100
1.55491367188545E-006	-100
1.55491304182573E-006	-100
1.55491241176652E-006	-100
1.55491178170782E-006	-100
1.55491115164963E-006	-100
1.55491052159195E-006	-100
1.55490989153479E-006	-100
1.55490926147813E-006	-100
1.55490863142198E-006	-100
1.55490800136635E-006	-100
1.55490737131122E-006	-100
1.55490674125661E-006	-100
1.55490611120251E-006	-100
1.55490548114891E-006	-100
1.55490485109583E-006	-100
1.55490422104326E-006	-100
1.5549035909912E-006	-100
1.55490296093965E-006	-100
1.55490233088861E-006	-100
1.55490170083808E-006	-100
1.55490107078806E-006	-100
1.55490044073855E-006	-100
1.55489981068956E-006	-100
1.55489918064107E-006	-100
1.55489855059309E-006	-100
1.55489792054563E-006	-100
1.55489729049867E-006	-100
1.55489666045223E-006	-100
1.5548960304063E-006	-100
1.55489540036087E-006	-100
1.55489477031596E-006	-100
1.55489414027156E-006	-100
1.55489351022767E-006	-100
1.55489288018429E-006	-100
1.55489225014141E-006	-100
1.55489162009906E-006	-100
1.55489099005721E-006	-100
1.55489036001587E-006	-100
1.55488972997504E-006	-100
1.55488909993472E-006	-100
1.55488846989492E-006	-100
1.55488783985562E-006	-100
1.55488720981683E-006	-100
1.55488657977856E-006	-100
1.55488594974079E-006	-100
1.55488531970354E-006	-100
1.5548846896668E-006	-100
1.55488405963056E-006	-100
1.55488342959484E-006	-100
1.55488279955963E-006	-100
1.55488216952493E-006	-100
1.55488153949074E-006	-100
1.55488090945706E-006	-100
1.55488027942389E-006	-100
1.55487964939123E-006	-100
1.55487901935908E-006	-100
1.55487838932745E-006	-100
1.55487775929632E-006	-100
1.5548771292657E-006	-100
1.5548764992356E-006	-100
1.554875869206E-006	-100
1.55487523917692E-006	-100
1.55487460914834E-006	-100
1.55487397912028E-006	-100
1.55487334909273E-006	-100
1.55487271906569E-006	-100
1.55487208903915E-006	-100
1.55487145901313E-006	-100
1.55487082898762E-006	-100
1.55487019896262E-006	-100
1.55486956893813E-006	-100
1.55486893891415E-006	-100
1.55486830889068E-006	-100
1.55486767886773E-006	-100
1.55486704884528E-006	-100
1.55486641882334E-006	-100
1.55486578880192E-006	-100
1.554865158781E-006	-100
1.5548645287606E-006	-100
1.5548638987407E-006	-100
1.55486326872132E-006	-100
1.55486263870244E-006	-100
1.55486200868408E-006	-100
1.55486137866623E-006	-100
1.55486074864889E-006	-100
1.55486011863206E-006	-100
1.55485948861574E-006	-100
1.55485885859993E-006	-100
1.55485822858463E-006	-100
1.55485759856984E-006	-100
1.55485696855556E-006	-100
1.55485633854179E-006	-100
1.55485570852853E-006	-100
1.55485507851579E-006	-100
1.55485444850355E-006	-100
1.55485381849183E-006	-100
1.55485318848061E-006	-100
1.55485255846991E-006	-100
1.55485192845971E-006	-100
1.55485129845003E-006	-100
1.55485066844086E-006	-100
1.55485003843219E-006	-100
1.55484940842404E-006	-100
1.5548487784164E-006	-100
1.55484814840927E-006	-100
1.55484751840265E-006	-100
1.55484688839654E-006	-100
1.55484625839094E-006	-100
1.55484562838585E-006	-100
1.55484499838127E-006	-100
1.55484436837721E-006	-100
1.55484373837365E-006	-100
1.5548431083706E-006	-100
1.55484247836807E-006	-100
1.55484184836604E-006	-100
1.55484121836453E-006	-100
1.55484058836352E-006	-100
1.55483995836303E-006	-100
1.55483932836305E-006	-100
1.55483869836357E-006	-100
1.55483806836461E-006	-100
1.55483743836616E-006	-100
1.55483680836822E-006	-100
1.55483617837079E-006	-100
1.55483554837387E-006	-100
1.55483491837746E-006	-100
1.55483428838156E-006	-100
1.55483365838617E-006	-100
1.5548330283913E-006	-100
1.55483239839693E-006	-100
1.55483176840307E-006	-100
1.55483113840972E-006	-100
1.55483050841689E-006	-100
1.55482987842456E-006	-100
1.55482924843275E-006	-100
1.55482861844145E-006	-100
1.55482798845065E-006	-100
1.55482735846037E-006	-100
1.5548267284706E-006	-100
1.55482609848133E-006	-100
1.55482546849258E-006	-100
1.55482483850434E-006	-100
1.55482420851661E-006	-100
1.55482357852939E-006	-100
1.55482294854268E-006	-100
1.55482231855648E-006	-100
1.55482168857079E-006	-100
1.55482105858562E-006	-100
1.55482042860095E-006	-100
1.55481979861679E-006	-100
1.55481916863315E-006	-100
1.55481853865001E-006	-100
1.55481790866738E-006	-100
1.55481727868527E-006	-100
1.55481664870367E-006	-100
1.55481601872257E-006	-100
1.55481538874199E-006	-100
1.55481475876192E-006	-100
1.55481412878235E-006	-100
1.5548134988033E-006	-100
1.55481286882476E-006	-100
1.55481223884673E-006	-100
1.55481160886921E-006	-100
1.5548109788922E-006	-100
1.5548103489157E-006	-100
1.55480971893971E-006	-100
1.55480908896423E-006	-100
1.55480845898927E-006	-100
1.55480782901481E-006	-100
1.55480719904086E-006	-100
1.55480656906743E-006	-100
1.5548059390945E-006	-100
1.55480530912209E-006	-100
1.55480467915018E-006	-100
1.55480404917879E-006	-100
1.5548034192079E-006	-100
1.55480278923753E-006	-100
1.55480215926767E-006	-100
1.55480152929832E-006	-100
1.55480089932947E-006	-100
1.55480026936114E-006	-100
1.55479963939332E-006	-100
1.55479900942601E-006	-100
1.55479837945921E-006	-100
1.55479774949292E-006	-100
1.55479711952714E-006	-100
1.55479648956188E-006	-100
1.55479585959712E-006	-100
1.55479522963287E-006	-100
1.55479459966913E-006	-100
1.55479396970591E-006	-100
1.55479333974319E-006	-100
1.55479270978099E-006	-100
1.55479207981929E-006	-100
1.55479144985811E-006	-100
1.55479081989743E-006	-100
1.55479018993727E-006	-100
1.55478955997762E-006	-100
1.55478893001848E-006	-100
1.55478830005984E-006	-100
1.55478767010172E-006	-100
1.55478704014411E-006	-100
1.55478641018701E-006	-100
1.55478578023042E-006	-100
1.55478515027434E-006	-100
1.55478452031877E-006	-100
1.55478389036371E-006	-100
1.55478326040917E-006	-100
1.55478263045513E-006	-100
1.5547820005016E-006	-100
1.55478137054859E-006	-100
1.55478074059608E-006	-100
1.55478011064408E-006	-100
1.5547794806926E-006	-100
1.55477885074162E-006	-100
1.55477822079116E-006	-100
1.55477759084121E-006	-100
1.55477696089176E-006	-100
1.55477633094283E-006	-100
1.55477570099441E-006	-100
1.5547750710465E-006	-100
1.5547744410991E-006	-100
1.5547738111522E-006	-100
1.55477318120582E-006	-100
1.55477255125995E-006	-100
1.55477192131459E-006	-100
1.55477129136975E-006	-100
1.55477066142541E-006	-100
1.55477003148158E-006	-100
1.55476940153826E-006	-100
1.55476877159545E-006	-100
1.55476814165316E-006	-100
1.55476751171137E-006	-100
1.5547668817701E-006	-100
1.55476625182933E-006	-100
1.55476562188908E-006	-100
1.55476499194933E-006	-100
1.5547643620101E-006	-100
1.55476373207137E-006	-100
1.55476310213316E-006	-100
1.55476247219546E-006	-100
1.55476184225827E-006	-100
1.55476121232159E-006	-100
1.55476058238541E-006	-100
1.55475995244975E-006	-100
1.5547593225146E-006	-100
1.55475869257996E-006	-100
1.55475806264583E-006	-100
1.55475743271222E-006	-100
1.55475680277911E-006	-100
1.55475617284651E-006	-100
1.55475554291442E-006	-100
1.55475491298284E-006	-100
1.55475428305178E-006	-100
1.55475365312122E-006	-100
1.55475302319118E-006	-100
1.55475239326164E-006	-100
1.55475176333262E-006	-100
1.5547511334041E-006	-100
1.5547505034761E-006	-100
1.5547498735486E-006	-100
1.55474924362162E-006	-100
1.55474861369515E-006	-100
1.55474798376919E-006	-100
1.55474735384374E-006	-100
1.55474672391879E-006	-100
1.55474609399436E-006	-100
1.55474546407044E-006	-100
1.55474483414703E-006	-100
1.55474420422413E-006	-100
1.55474357430174E-006	-100
1.55474294437987E-006	-100
1.5547423144585E-006	-100
1.55474168453764E-006	-100
1.55474105461729E-006	-100
1.55474042469746E-006	-100
1.55473979477813E-006	-100
1.55473916485931E-006	-100
1.55473853494101E-006	-100
1.55473790502321E-006	-100
1.55473727510593E-006	-100
1.55473664518915E-006	-100
1.55473601527289E-006	-100
1.55473538535714E-006	-100
1.55473475544189E-006	-100
1.55473412552716E-006	-100
1.55473349561294E-006	-100
1.55473286569923E-006	-100
1.55473223578603E-006	-100
1.55473160587334E-006	-100
1.55473097596116E-006	-100
1.55473034604949E-006	-100
1.55472971613833E-006	-100
1.55472908622768E-006	-100
1.55472845631754E-006	-100
1.55472782640791E-006	-100
1.55472719649879E-006	-100
1.55472656659019E-006	-100
1.55472593668209E-006	-100
1.5547253067745E-006	-100
1.55472467686743E-006	-100
1.55472404696086E-006	-100
1.55472341705481E-006	-100
1.55472278714926E-006	-100
1.55472215724423E-006	-100
1.5547215273397E-006	-100
1.55472089743569E-006	-100
1.55472026753219E-006	-100
1.55471963762919E-006	-100
1.55471900772671E-006	-100
1.55471837782474E-006	-100
1.55471774792328E-006	-100
1.55471711802233E-006	-100
1.55471648812189E-006	-100
1.55471585822196E-006	-100
1.55471522832254E-006	-100
1.55471459842363E-006	-100
1.55471396852523E-006	-100
1.55471333862734E-006	-100
1.55471270872996E-006	-100
1.55471207883309E-006	-100
1.55471144893674E-006	-100
1.55471081904089E-006	-100
1.55471018914555E-006	-100
1.55470955925073E-006	-100
1.55470892935641E-006	-100
1.55470829946261E-006	-100
1.55470766956931E-006	-100
1.55470703967653E-006	-100
1.55470640978425E-006	-100
1.55470577989249E-006	-100
1.55470515000124E-006	-100
1.55470452011049E-006	-100
1.55470389022026E-006	-100
1.55470326033054E-006	-100
1.55470263044133E-006	-100
1.55470200055263E-006	-100
1.55470137066443E-006	-100
1.55470074077675E-006	-100
1.55470011088958E-006	-100
1.55469948100292E-006	-100
1.55469885111678E-006	-100
1.55469822123114E-006	-100
1.55469759134601E-006	-100
1.55469696146139E-006	-100
1.55469633157728E-006	-100
1.55469570169368E-006	-100
1.5546950718106E-006	-100
1.55469444192802E-006	-100
1.55469381204596E-006	-100
1.5546931821644E-006	-100
1.55469255228335E-006	-100
1.55469192240282E-006	-100
1.55469129252279E-006	-100
1.55469066264328E-006	-100
1.55469003276428E-006	-100
1.55468940288578E-006	-100
1.5546887730078E-006	-100
1.55468814313033E-006	-100
1.55468751325337E-006	-100
1.55468688337691E-006	-100
1.55468625350097E-006	-100
1.55468562362554E-006	-100
1.55468499375062E-006	-100
1.55468436387621E-006	-100
1.55468373400231E-006	-100
1.55468310412892E-006	-100
1.55468247425604E-006	-100
1.55468184438367E-006	-100
1.55468121451181E-006	-100
1.55468058464047E-006	-100
1.55467995476963E-006	-100
1.5546793248993E-006	-100
1.55467869502948E-006	-100
1.55467806516018E-006	-100
1.55467743529138E-006	-100
1.5546768054231E-006	-100
1.55467617555532E-006	-100
1.55467554568806E-006	-100
1.5546749158213E-006	-100
1.55467428595506E-006	-100
1.55467365608932E-006	-100
1.5546730262241E-006	-100
1.55467239635939E-006	-100
1.55467176649518E-006	-100
1.55467113663149E-006	-100
1.55467050676831E-006	-100
1.55466987690564E-006	-100
1.55466924704348E-006	-100
1.55466861718182E-006	-100
1.55466798732068E-006	-100
1.55466735746005E-006	-100
1.55466672759993E-006	-100
1.55466609774032E-006	-100
1.55466546788123E-006	-100
1.55466483802264E-006	-100
1.55466420816456E-006	-100
1.55466357830699E-006	-100
1.55466294844993E-006	-100
1.55466231859339E-006	-100
1.55466168873735E-006	-100
1.55466105888182E-006	-100
1.55466042902681E-006	-100
1.5546597991723E-006	-100
1.5546591693183E-006	-100
1.55465853946482E-006	-100
1.55465790961184E-006	-100
1.55465727975938E-006	-100
1.55465664990743E-006	-100
1.55465602005598E-006	-100
1.55465539020505E-006	-100
1.55465476035463E-006	-100
1.55465413050471E-006	-100
1.55465350065531E-006	-100
1.55465287080642E-006	-100
1.55465224095804E-006	-100
1.55465161111017E-006	-100
1.55465098126281E-006	-100
1.55465035141595E-006	-100
1.55464972156961E-006	-100
1.55464909172378E-006	-100
1.55464846187846E-006	-100
1.55464783203366E-006	-100
1.55464720218936E-006	-100
1.55464657234557E-006	-100
1.55464594250229E-006	-100
1.55464531265952E-006	-100
1.55464468281726E-006	-100
1.55464405297552E-006	-100
1.55464342313428E-006	-100
1.55464279329355E-006	-100
1.55464216345334E-006	-100
1.55464153361363E-006	-100
1.55464090377444E-006	-100
1.55464027393575E-006	-100
1.55463964409758E-006	-100
1.55463901425991E-006	-100
1.55463838442276E-006	-100
1.55463775458612E-006	-100
1.55463712474998E-006	-100
1.55463649491436E-006	-100
1.55463586507925E-006	-100
1.55463523524464E-006	-100
1.55463460541055E-006	-100
1.55463397557697E-006	-100
1.5546333457439E-006	-100
1.55463271591134E-006	-100
1.55463208607929E-006	-100
1.55463145624775E-006	-100
1.55463082641672E-006	-100
1.5546301965862E-006	-100
1.55462956675619E-006	-100
1.55462893692669E-006	-100
1.5546283070977E-006	-100
1.55462767726922E-006	-100
1.55462704744125E-006	-100
1.5546264176138E-006	-100
1.55462578778685E-006	-100
1.55462515796041E-006	-100
1.55462452813448E-006	-100
1.55462389830907E-006	-100
1.55462326848416E-006	-100
1.55462263865977E-006	-100
1.55462200883588E-006	-100
1.5546213790125E-006	-100
1.55462074918964E-006	-100
1.55462011936729E-006	-100
1.55461948954544E-006	-100
1.55461885972411E-006	-100
1.55461822990328E-006	-100
1.55461760008297E-006	-100
1.55461697026317E-006	-100
1.55461634044387E-006	-100
1.55461571062509E-006	-100
1.55461508080682E-006	-100
1.55461445098906E-006	-100
1.55461382117181E-006	-100
1.55461319135507E-006	-100
1.55461256153884E-006	-100
1.55461193172312E-006	-100
1.5546113019079E-006	-100
1.55461067209321E-006	-100
1.55461004227902E-006	-100
1.55460941246534E-006	-100
1.55460878265217E-006	-100
1.55460815283951E-006	-100
1.55460752302736E-006	-100
1.55460689321572E-006	-100
1.55460626340459E-006	-100
1.55460563359398E-006	-100
1.55460500378387E-006	-100
1.55460437397427E-006	-100
1.55460374416519E-006	-100
1.55460311435661E-006	-100
1.55460248454855E-006	-100
1.55460185474099E-006	-100
1.55460122493394E-006	-100
1.55460059512741E-006	-100
1.55459996532138E-006	-100
1.55459933551587E-006	-100
1.55459870571087E-006	-100
1.55459807590637E-006	-100
1.55459744610239E-006	-100
1.55459681629892E-006	-100
1.55459618649595E-006	-100
1.5545955566935E-006	-100
1.55459492689156E-006	-100
1.55459429709013E-006	-100
1.5545936672892E-006	-100
1.55459303748879E-006	-100
1.55459240768889E-006	-100
1.5545917778895E-006	-100
1.55459114809062E-006	-100
1.55459051829225E-006	-100
1.55458988849439E-006	-100
1.55458925869704E-006	-100
1.5545886289002E-006	-100
1.55458799910387E-006	-100
1.55458736930805E-006	-100
1.55458673951275E-006	-100
1.55458610971795E-006	-100
1.55458547992366E-006	-100
1.55458485012988E-006	-100
1.55458422033661E-006	-100
1.55458359054386E-006	-100
1.55458296075161E-006	-100
1.55458233095987E-006	-100
1.55458170116865E-006	-100
1.55458107137793E-006	-100
1.55458044158773E-006	-100
1.55457981179803E-006	-100
1.55457918200885E-006	-100
1.55457855222017E-006	-100
1.55457792243201E-006	-100
1.55457729264435E-006	-100
1.55457666285721E-006	-100
1.55457603307057E-006	-100
1.55457540328445E-006	-100
1.55457477349884E-006	-100
1.55457414371373E-006	-100
1.55457351392914E-006	-100
1.55457288414506E-006	-100
1.55457225436149E-006	-100
1.55457162457843E-006	-100
1.55457099479587E-006	-100
1.55457036501383E-006	-100
1.5545697352323E-006	-100
1.55456910545128E-006	-100
1.55456847567077E-006	-100
1.55456784589077E-006	-100
1.55456721611128E-006	-100
1.5545665863323E-006	-100
1.55456595655383E-006	-100
1.55456532677587E-006	-100
1.55456469699842E-006	-100
1.55456406722148E-006	-100
1.55456343744506E-006	-100
1.55456280766914E-006	-100
1.55456217789373E-006	-100
1.55456154811883E-006	-100
1.55456091834445E-006	-100
1.55456028857057E-006	-100
1.5545596587972E-006	-100
1.55455902902435E-006	-100
1.554558399252E-006	-100
1.55455776948016E-006	-100
1.55455713970884E-006	-100
1.55455650993802E-006	-100
1.55455588016772E-006	-100
1.55455525039792E-006	-100
1.55455462062864E-006	-100
1.55455399085986E-006	-100
1.5545533610916E-006	-100
1.55455273132384E-006	-100
1.5545521015566E-006	-100
1.55455147178987E-006	-100
1.55455084202364E-006	-100
1.55455021225793E-006	-100
1.55454958249273E-006	-100
1.55454895272804E-006	-100
1.55454832296385E-006	-100
1.55454769320018E-006	-100
1.55454706343702E-006	-100
1.55454643367437E-006	-100
1.55454580391223E-006	-100
1.5545451741506E-006	-100
1.55454454438948E-006	-100
1.55454391462887E-006	-100
1.55454328486876E-006	-100
1.55454265510917E-006	-100
1.5545420253501E-006	-100
1.55454139559153E-006	-100
1.55454076583347E-006	-100
1.55454013607592E-006	-100
1.55453950631888E-006	-100
1.55453887656235E-006	-100
1.55453824680633E-006	-100
1.55453761705082E-006	-100
1.55453698729583E-006	-100
1.55453635754134E-006	-100
1.55453572778736E-006	-100
1.55453509803389E-006	-100
1.55453446828094E-006	-100
1.55453383852849E-006	-100
1.55453320877655E-006	-100
1.55453257902513E-006	-100
1.55453194927421E-006	-100
1.55453131952381E-006	-100
1.55453068977391E-006	-100
1.55453006002453E-006	-100
1.55452943027565E-006	-100
1.55452880052729E-006	-100
1.55452817077943E-006	-100
1.55452754103209E-006	-100
1.55452691128525E-006	-100
1.55452628153893E-006	-100
1.55452565179311E-006	-100
1.55452502204781E-006	-100
1.55452439230302E-006	-100
1.55452376255874E-006	-100
1.55452313281496E-006	-100
1.5545225030717E-006	-100
1.55452187332895E-006	-100
1.55452124358671E-006	-100
1.55452061384497E-006	-100
1.55451998410375E-006	-100
1.55451935436304E-006	-100
1.55451872462284E-006	-100
1.55451809488315E-006	-100
1.55451746514397E-006	-100
1.5545168354053E-006	-100
1.55451620566714E-006	-100
1.55451557592949E-006	-100
1.55451494619235E-006	-100
1.55451431645572E-006	-100
1.5545136867196E-006	-100
1.55451305698399E-006	-100
1.55451242724889E-006	-100
1.5545117975143E-006	-100
1.55451116778022E-006	-100
1.55451053804665E-006	-100
1.55450990831359E-006	-100
1.55450927858105E-006	-100
1.55450864884901E-006	-100
1.55450801911748E-006	-100
1.55450738938646E-006	-100
1.55450675965596E-006	-100
1.55450612992596E-006	-100
1.55450550019647E-006	-100
1.5545048704675E-006	-100
1.55450424073903E-006	-100
1.55450361101107E-006	-100
1.55450298128363E-006	-100
1.55450235155669E-006	-100
1.55450172183027E-006	-100
1.55450109210435E-006	-100
1.55450046237895E-006	-100
1.55449983265405E-006	-100
1.55449920292967E-006	-100
1.55449857320579E-006	-100
1.55449794348243E-006	-100
1.55449731375957E-006	-100
1.55449668403723E-006	-100
1.5544960543154E-006	-100
1.55449542459407E-006	-100
1.55449479487326E-006	-100
1.55449416515296E-006	-100
1.55449353543316E-006	-100
1.55449290571388E-006	-100
1.55449227599511E-006	-100
1.55449164627685E-006	-100
1.55449101655909E-006	-100
1.55449038684185E-006	-100
1.55448975712512E-006	-100
1.5544891274089E-006	-100
1.55448849769319E-006	-100
1.55448786797799E-006	-100
1.55448723826329E-006	-100
1.55448660854911E-006	-100
1.55448597883544E-006	-100
1.55448534912228E-006	-100
1.55448471940963E-006	-100
1.55448408969749E-006	-100
1.55448345998586E-006	-100
1.55448283027474E-006	-100
1.55448220056413E-006	-100
1.55448157085403E-006	-100
1.55448094114444E-006	-100
1.55448031143537E-006	-100
1.5544796817268E-006	-100
1.55447905201874E-006	-100
1.55447842231119E-006	-100
1.55447779260415E-006	-100
1.55447716289762E-006	-100
1.55447653319161E-006	-100
1.5544759034861E-006	-100
1.5544752737811E-006	-100
1.55447464407661E-006	-100
1.55447401437264E-006	-100
1.55447338466917E-006	-100
1.55447275496621E-006	-100
1.55447212526376E-006	-100
