70BCSV 	
// AQ6370B OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 100.000000
"START WL",1500.000000
"STOP WL",1600.000000
"WLFREQ", 0
"REFL",-58.5
"LSCL", 5.0
"RESLN",0.500
"AVG",   1
"SMPLAUTO",      0
"SMPL",       2500
"SMPLINTVL",0.0400
"HIGH1"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"RESPARM", 9740
"FREQPARM", 9740






"[TRACE DATA]"
1500.0000, -83.587
1500.0400, -82.941
1500.0800, -84.582
1500.1200, -84.397
1500.1601, -87.613
1500.2001, -92.483
1500.2401, -82.634
1500.2801, -88.886
1500.3201, -83.374
1500.3601, -83.862
1500.4002,-210.000
1500.4402, -96.090
1500.4802, -82.920
1500.5202, -84.501
1500.5602,-105.259
1500.6002, -98.052
1500.6403, -84.078
1500.6803, -85.551
1500.7203, -81.782
1500.7603,-210.000
1500.8003, -81.866
1500.8403,-210.000
1500.8804, -83.396
1500.9204, -88.586
1500.9604, -83.821
1501.0004, -84.743
1501.0404, -81.957
1501.0804, -84.681
1501.1204, -91.997
1501.1605, -88.666
1501.2005, -85.980
1501.2405, -84.313
1501.2805, -86.243
1501.3205, -91.141
1501.3605, -82.600
1501.4006, -84.793
1501.4406, -94.859
1501.4806,-210.000
1501.5206, -86.111
1501.5606, -83.781
1501.6006, -86.927
1501.6407, -89.567
1501.6807, -85.363
1501.7207, -85.194
1501.7607, -91.477
1501.8007, -81.929
1501.8407, -82.677
1501.8808, -85.017
1501.9208, -82.726
1501.9608, -92.052
1502.0008, -84.687
1502.0408, -85.455
1502.0808, -83.644
1502.1208, -85.014
1502.1609,-210.000
1502.2009, -94.804
1502.2409, -81.773
1502.2809,-210.000
1502.3209, -83.326
1502.3609, -82.145
1502.4010,-210.000
1502.4410, -84.161
1502.4810, -83.378
1502.5210, -85.471
1502.5610, -81.999
1502.6010,-210.000
1502.6411, -83.033
1502.6811,-210.000
1502.7211, -81.766
1502.7611, -86.082
1502.8011, -85.866
1502.8411, -83.368
1502.8812, -89.936
1502.9212, -81.471
1502.9612, -92.278
1503.0012, -81.793
1503.0412, -83.942
1503.0812, -90.273
1503.1212,-210.000
1503.1613, -84.173
1503.2013, -84.965
1503.2413, -86.159
1503.2813,-210.000
1503.3213, -82.876
1503.3613, -88.879
1503.4014, -81.569
1503.4414, -86.603
1503.4814, -83.761
1503.5214, -86.246
1503.5614, -96.908
1503.6014, -86.133
1503.6415, -84.485
1503.6815, -81.409
1503.7215, -84.330
1503.7615, -85.459
1503.8015, -85.703
1503.8415, -85.879
1503.8816, -89.868
1503.9216, -83.710
1503.9616, -82.378
1504.0016,-210.000
1504.0416, -82.340
1504.0816, -83.472
1504.1216,-210.000
1504.1617, -80.664
1504.2017, -91.249
1504.2417, -82.636
1504.2817, -86.396
1504.3217, -85.827
1504.3617, -82.858
1504.4018, -85.910
1504.4418,-210.000
1504.4818, -83.283
1504.5218, -83.541
1504.5618,-210.000
1504.6018, -83.645
1504.6419, -86.326
1504.6819, -81.556
1504.7219,-210.000
1504.7619, -82.236
1504.8019,-210.000
1504.8419,-210.000
1504.8820, -84.720
1504.9220, -81.253
1504.9620, -89.821
1505.0020, -85.649
1505.0420, -82.354
1505.0820, -88.761
1505.1220, -85.561
1505.1621, -85.804
1505.2021, -84.005
1505.2421, -83.577
1505.2821, -82.712
1505.3221, -87.040
1505.3621, -83.253
1505.4022,-101.694
1505.4422, -84.927
1505.4822, -86.839
1505.5222, -82.649
1505.5622, -86.966
1505.6022, -82.562
1505.6423, -88.552
1505.6823, -84.016
1505.7223, -85.606
1505.7623, -91.615
1505.8023, -84.062
1505.8423, -86.741
1505.8824, -86.127
1505.9224, -85.157
1505.9624, -82.742
1506.0024, -83.093
1506.0424, -82.866
1506.0824, -92.964
1506.1224, -86.834
1506.1625, -89.608
1506.2025, -81.387
1506.2425, -88.568
1506.2825, -81.546
1506.3225, -83.213
1506.3625, -93.371
1506.4026, -87.973
1506.4426, -99.284
1506.4826, -84.501
1506.5226, -82.451
1506.5626, -88.666
1506.6026, -82.190
1506.6427, -88.061
1506.6827, -85.643
1506.7227, -88.064
1506.7627, -91.072
1506.8027, -84.068
1506.8427, -83.734
1506.8828, -92.599
1506.9228, -85.194
1506.9628, -83.376
1507.0028, -84.866
1507.0428, -87.907
1507.0828, -84.279
1507.1228,-210.000
1507.1629, -81.137
1507.2029, -88.207
1507.2429, -85.836
1507.2829, -83.530
1507.3229,-210.000
1507.3629, -84.452
1507.4030, -87.376
1507.4430, -85.453
1507.4830, -86.642
1507.5230, -85.139
1507.5630, -84.668
1507.6030, -81.671
1507.6431, -95.993
1507.6831, -86.962
1507.7231, -84.053
1507.7631, -81.993
1507.8031, -90.739
1507.8431, -86.972
1507.8832, -84.593
1507.9232, -80.723
1507.9632,-210.000
1508.0032, -85.130
1508.0432, -84.405
1508.0832,-210.000
1508.1232,-210.000
1508.1633, -84.528
1508.2033, -84.781
1508.2433, -86.563
1508.2833, -83.499
1508.3233, -84.891
1508.3633, -83.961
1508.4034, -83.285
1508.4434, -83.437
1508.4834,-210.000
1508.5234, -81.453
1508.5634, -91.546
1508.6034, -84.678
1508.6435, -83.554
1508.6835,-101.665
1508.7235, -85.083
1508.7635,-210.000
1508.8035, -91.517
1508.8435, -83.412
1508.8836, -86.238
1508.9236, -82.080
1508.9636, -90.818
1509.0036, -82.748
1509.0436, -85.926
1509.0836, -85.116
1509.1236, -82.683
1509.1637,-210.000
1509.2037, -81.199
1509.2437, -89.014
1509.2837,-210.000
1509.3237, -83.280
1509.3637,-210.000
1509.4038, -83.801
1509.4438, -86.964
1509.4838, -96.596
1509.5238, -82.892
1509.5638, -86.301
1509.6038, -84.243
1509.6439,-210.000
1509.6839, -82.455
1509.7239, -84.517
1509.7639, -96.076
1509.8039, -83.655
1509.8439, -81.662
1509.8840, -83.435
1509.9240, -88.525
1509.9640, -84.561
1510.0040, -84.170
1510.0440,-210.000
1510.0840, -86.244
1510.1240, -85.108
1510.1641, -84.926
1510.2041, -84.159
1510.2441, -84.009
1510.2841, -83.656
1510.3241, -83.048
1510.3641, -83.031
1510.4042, -88.674
1510.4442, -93.036
1510.4842, -87.867
1510.5242, -89.305
1510.5642, -83.047
1510.6042, -85.272
1510.6443, -83.519
1510.6843, -88.805
1510.7243, -82.927
1510.7643, -86.366
1510.8043, -86.763
1510.8443, -84.245
1510.8844, -85.200
1510.9244, -86.721
1510.9644, -84.937
1511.0044, -83.682
1511.0444, -85.971
1511.0844, -81.846
1511.1244, -83.066
1511.1645, -84.955
1511.2045, -85.958
1511.2445, -85.094
1511.2845,-210.000
1511.3245, -82.925
1511.3645, -85.118
1511.4046, -86.269
1511.4446, -83.913
1511.4846, -84.031
1511.5246, -87.300
1511.5646, -82.309
1511.6046, -83.733
1511.6447, -82.407
1511.6847, -85.267
1511.7247, -83.223
1511.7647, -81.639
1511.8047,-210.000
1511.8447, -85.506
1511.8848, -83.953
1511.9248, -86.274
1511.9648, -81.149
1512.0048,-210.000
1512.0448, -83.325
1512.0848, -90.951
1512.1248, -82.266
1512.1649, -82.969
1512.2049, -85.638
1512.2449, -84.767
1512.2849, -84.365
1512.3249, -82.622
1512.3649, -83.159
1512.4050, -84.306
1512.4450, -86.015
1512.4850, -83.123
1512.5250, -99.559
1512.5650, -81.692
1512.6050, -82.949
1512.6451,-210.000
1512.6851, -90.948
1512.7251, -83.374
1512.7651, -84.702
1512.8051, -90.989
1512.8451, -83.830
1512.8852, -85.430
1512.9252, -83.138
1512.9652, -87.546
1513.0052, -83.264
1513.0452, -83.327
1513.0852, -82.744
1513.1253, -84.037
1513.1653, -84.763
1513.2053, -86.317
1513.2453, -81.844
1513.2853, -89.560
1513.3253, -88.027
1513.3653, -81.406
1513.4054, -83.481
1513.4454, -86.759
1513.4854, -92.061
1513.5254, -86.624
1513.5654, -83.793
1513.6054, -89.230
1513.6455, -83.344
1513.6855, -87.967
1513.7255, -82.137
1513.7655,-210.000
1513.8055, -82.171
1513.8455, -82.484
1513.8856, -85.184
1513.9256, -83.496
1513.9656, -84.168
1514.0056, -81.612
1514.0456, -85.625
1514.0856, -85.607
1514.1257, -84.036
1514.1657, -80.436
1514.2057, -83.513
1514.2457,-210.000
1514.2857, -82.585
1514.3257,-210.000
1514.3657, -82.414
1514.4058, -85.743
1514.4458, -84.268
1514.4858, -81.056
1514.5258, -88.433
1514.5658, -82.976
1514.6058, -83.367
1514.6459, -83.624
1514.6859, -82.752
1514.7259, -83.488
1514.7659, -85.046
1514.8059, -83.138
1514.8459, -81.610
1514.8860, -91.161
1514.9260, -84.396
1514.9660, -83.216
1515.0060, -85.433
1515.0460, -85.621
1515.0860, -81.644
1515.1261, -84.088
1515.1661, -82.813
1515.2061, -84.881
1515.2461, -85.968
1515.2861, -85.240
1515.3261, -86.505
1515.3661, -84.663
1515.4062, -83.843
1515.4462, -90.667
1515.4862, -82.919
1515.5262, -81.799
1515.5662, -82.007
1515.6062, -81.381
1515.6463, -86.799
1515.6863, -82.498
1515.7263, -85.446
1515.7663, -83.119
1515.8063, -84.362
1515.8463,-210.000
1515.8864, -80.675
1515.9264, -84.218
1515.9664,-210.000
1516.0064, -82.692
1516.0464, -85.903
1516.0864, -84.368
1516.1265, -83.724
1516.1665, -84.936
1516.2065, -86.821
1516.2465, -88.280
1516.2865, -84.030
1516.3265, -83.189
1516.3665, -86.254
1516.4066, -84.675
1516.4466, -83.768
1516.4866, -86.457
1516.5266, -82.431
1516.5666,-210.000
1516.6066, -83.152
1516.6467,-210.000
1516.6867, -82.941
1516.7267, -88.296
1516.7667, -84.702
1516.8067, -85.472
1516.8467, -83.382
1516.8868, -94.149
1516.9268, -83.194
1516.9668, -85.724
1517.0068, -88.745
1517.0468, -82.742
1517.0868, -83.903
1517.1269, -84.877
1517.1669, -82.709
1517.2069, -83.694
1517.2469,-210.000
1517.2869, -85.292
1517.3269, -87.394
1517.3669, -83.051
1517.4070,-210.000
1517.4470, -82.188
1517.4870, -86.075
1517.5270, -84.104
1517.5670, -84.311
1517.6070, -90.607
1517.6471, -83.894
1517.6871,-210.000
1517.7271, -84.898
1517.7671, -83.884
1517.8071, -87.065
1517.8471, -85.523
1517.8872, -82.482
1517.9272, -88.168
1517.9672, -86.032
1518.0072, -88.989
1518.0472,-210.000
1518.0872, -82.356
1518.1273, -84.165
1518.1673, -83.090
1518.2073,-210.000
1518.2473, -81.771
1518.2873, -83.340
1518.3273, -83.042
1518.3673, -89.590
1518.4074, -83.346
1518.4474, -85.754
1518.4874, -83.706
1518.5274, -84.571
1518.5674, -84.633
1518.6074, -84.175
1518.6475, -80.657
1518.6875,-210.000
1518.7275, -83.159
1518.7675, -84.924
1518.8075, -85.979
1518.8475, -93.035
1518.8876, -83.500
1518.9276, -83.894
1518.9676, -84.750
1519.0076, -86.467
1519.0476, -84.639
1519.0876, -91.020
1519.1277, -82.671
1519.1677, -83.912
1519.2077, -87.117
1519.2477, -84.734
1519.2877, -84.390
1519.3277, -83.601
1519.3677, -88.434
1519.4078, -82.062
1519.4478, -93.733
1519.4878, -83.577
1519.5278, -83.849
1519.5678, -84.873
1519.6078, -85.316
1519.6479, -87.811
1519.6879, -83.830
