2.055070190e+02;7.397441659e-04;2.055070190e+02;-8.434802294e-05
2.057110291e+02;5.047134473e-04;2.057110291e+02;2.048451861e-04
2.059150543e+02;2.154448302e-04;2.059150543e+02;-2.831683669e-04
2.061190948e+02;-5.574446914e-05;2.061190948e+02;6.024858521e-06
2.063231506e+02;-5.438852240e-04;2.063231506e+02;-8.434802294e-05
2.065272369e+02;-6.523609045e-04;2.065272369e+02;9.097536677e-04
2.067313232e+02;-3.811716160e-04;2.067313232e+02;-4.819886817e-04
2.069354401e+02;5.408719881e-04;2.069354401e+02;2.952180803e-04
2.071395569e+02;-1.050105202e-03;2.071395569e+02;-1.584537793e-03
2.073437042e+02;1.173647004e-03;2.073437042e+02;2.952180803e-04
2.075478668e+02;7.081053627e-05;2.075478668e+02;-5.542869912e-04
2.077520294e+02;3.781584091e-04;2.077520294e+02;4.217400856e-04
2.079562225e+02;-1.303215278e-03;2.079562225e+02;-4.277649568e-04
2.081604309e+02;-2.726959065e-04;2.081604309e+02;1.325468911e-04
2.083646545e+02;6.674270262e-04;2.083646545e+02;-5.181378219e-04
2.085688934e+02;4.685548483e-04;2.085688934e+02;-8.615547558e-04
2.087731476e+02;-6.885195035e-04;2.087731476e+02;-8.073310601e-04
2.089774170e+02;-4.715680552e-04;2.089774170e+02;6.747841835e-04
2.091817169e+02;-2.134862356e-03;2.091817169e+02;-6.446598563e-04
2.093860168e+02;7.578234072e-04;2.093860168e+02;1.162797678e-03
2.095903320e+02;2.877619700e-04;2.095903320e+02;6.386350142e-04
2.097946777e+02;3.419998393e-04;2.097946777e+02;1.813482377e-03
2.099990234e+02;-7.608366432e-04;2.099990234e+02;-5.904361606e-04
2.102033997e+02;5.408719881e-04;2.102033997e+02;5.844112602e-04
2.104077911e+02;-8.331537829e-04;2.104077911e+02;-8.434802294e-05
2.106121826e+02;-3.269337758e-04;2.106121826e+02;8.736044983e-04
2.108166046e+02;8.843784453e-04;2.108166046e+02;2.229197707e-04
2.110210419e+02;4.685548483e-04;2.110210419e+02;5.663367338e-04
2.112254944e+02;-1.827514614e-03;2.112254944e+02;-1.819507335e-03
2.114299622e+02;2.909258474e-03;2.114299622e+02;9.459027788e-04
2.116344452e+02;-1.822994673e-04;2.116344452e+02;1.307394356e-03
2.118389435e+02;5.951098283e-04;2.118389435e+02;6.024858521e-06
2.120434570e+02;-7.065988029e-04;2.120434570e+02;-5.362124066e-04
2.122479858e+02;3.239205398e-04;2.122479858e+02;8.013062179e-04
2.124525299e+02;1.408677781e-03;2.124525299e+02;-5.000632373e-04
2.126571045e+02;2.516034001e-04;2.126571045e+02;5.482621491e-04
2.128616791e+02;-7.608366432e-04;2.128616791e+02;-3.554666473e-04
2.130662842e+02;-6.162023637e-04;2.130662842e+02;6.024858521e-06
2.132708893e+02;3.239205398e-04;2.132708893e+02;-1.512239454e-03
2.134755249e+02;7.216648664e-04;2.134755249e+02;1.162797678e-03
2.136801605e+02;-5.800437648e-04;2.136801605e+02;5.121129798e-04
2.138848267e+02;-6.885195035e-04;2.138848267e+02;9.459027788e-04
2.140895081e+02;5.408719881e-04;2.140895081e+02;-1.566463179e-04
2.142942047e+02;2.154448302e-04;2.142942047e+02;7.109332946e-04
2.144989166e+02;1.264043502e-03;2.144989166e+02;1.506214612e-04
2.147036438e+02;-3.992509155e-04;2.147036438e+02;1.867706160e-04
2.149083862e+02;-1.822994673e-04;2.149083862e+02;-5.362124066e-04
2.151131439e+02;3.239205398e-04;2.151131439e+02;6.024858521e-06
2.153179169e+02;-1.556325238e-03;2.153179169e+02;-1.747209026e-04
2.155227051e+02;1.408677781e-03;2.155227051e+02;1.289319713e-03
2.157275085e+02;1.657267967e-05;2.157275085e+02;-2.289446275e-04
2.159323425e+02;-6.885195035e-04;2.159323425e+02;-3.012429224e-04
2.161371765e+02;-1.194739481e-03;2.161371765e+02;1.325468911e-04
2.163420410e+02;-1.822994673e-04;2.163420410e+02;2.048451861e-04
2.165469055e+02;2.154448302e-04;2.165469055e+02;-7.892564754e-04
2.167518005e+02;9.024577448e-04;2.167518005e+02;1.506214612e-04
2.169566956e+02;-3.766518057e-05;2.169566956e+02;1.325468911e-04
2.171616211e+02;2.516034001e-04;2.171616211e+02;1.433916390e-03
2.173665619e+02;-1.321294578e-03;2.173665619e+02;-1.982178539e-03
2.175715179e+02;1.987214899e-03;2.175715179e+02;2.247272292e-03
2.177764740e+02;-7.246781024e-04;2.177764740e+02;2.229197707e-04
2.179814606e+02;7.939820061e-04;2.179814606e+02;3.675163607e-04
2.181864624e+02;-5.077266251e-04;2.181864624e+02;-6.808090257e-04
2.183914795e+02;8.120613056e-04;2.183914795e+02;-1.204971704e-05
2.185965118e+02;-1.461408974e-04;2.185965118e+02;-8.254056447e-04
2.188015747e+02;8.301406051e-04;2.188015747e+02;-3.012429261e-05
2.190066376e+02;9.566955850e-04;2.190066376e+02;7.832315896e-05
2.192117157e+02;-1.339373877e-03;2.192117157e+02;-2.108700428e-04
2.194168091e+02;-1.700959518e-03;2.194168091e+02;-2.180998912e-03
2.196219330e+02;1.824501320e-03;2.196219330e+02;2.771434956e-04
2.198270569e+02;4.504755489e-04;2.198270569e+02;-1.873731031e-03
2.200322113e+02;-5.077266251e-04;2.200322113e+02;7.651570486e-04
2.202373657e+02;-3.811716160e-04;2.202373657e+02;-1.114598825e-03
2.204425507e+02;1.792862604e-04;2.204425507e+02;7.109332946e-04
2.206477509e+02;3.781584091e-04;2.206477509e+02;1.506214612e-04
2.208529510e+02;3.962377086e-04;2.208529510e+02;2.952180803e-04
2.210581818e+02;4.323962785e-04;2.210581818e+02;-6.085106870e-04
2.212634277e+02;2.516034001e-04;2.212634277e+02;-7.350327214e-04
2.214686890e+02;-1.773276716e-03;2.214686890e+02;-1.042300486e-03
2.216739655e+02;2.186087193e-03;2.216739655e+02;5.482621491e-04
2.218792572e+02;-8.693123818e-04;2.218792572e+02;-1.566463179e-04
2.220845642e+02;6.493477267e-04;2.220845642e+02;4.398146702e-04
2.222898865e+02;2.516034001e-04;2.222898865e+02;1.867706160e-04
2.224952240e+02;1.431276905e-04;2.224952240e+02;2.229197707e-04
2.227005768e+02;-3.992509155e-04;2.227005768e+02;1.867706160e-04
2.229059601e+02;-2.726959065e-04;2.229059601e+02;-8.977039251e-04
2.231113434e+02;-6.523609045e-04;2.231113434e+02;-4.639140971e-04
2.233167419e+02;5.408719881e-04;2.233167419e+02;1.433916390e-03
2.235221710e+02;-1.484008157e-03;2.235221710e+02;-1.223046333e-03
2.237276001e+02;9.024577448e-04;2.237276001e+02;1.217021374e-03
2.239330597e+02;-6.162023637e-04;2.239330597e+02;-5.000632373e-04
2.241385193e+02;5.227926886e-04;2.241385193e+02;6.386350142e-04
2.243440094e+02;-2.907752059e-04;2.243440094e+02;-8.254056447e-04
2.245495148e+02;6.493477267e-04;2.245495148e+02;6.928587100e-04
2.247550354e+02;-9.416295215e-04;2.247550354e+02;-5.904361606e-04
2.249605560e+02;1.408677781e-03;2.249605560e+02;2.952180803e-04
2.251661072e+02;2.516034001e-04;2.251661072e+02;-1.747209026e-04
2.253716736e+02;3.600791388e-04;2.253716736e+02;6.024858521e-06
2.255772552e+02;-9.235502221e-04;2.255772552e+02;-6.085106870e-04
2.257828522e+02;4.504755489e-04;2.257828522e+02;1.018201117e-03
2.259884644e+02;-2.726959065e-04;2.259884644e+02;-2.831683669e-04
2.261940918e+02;3.058412694e-04;2.261940918e+02;7.651570486e-04
2.263997498e+02;1.792862604e-04;2.263997498e+02;-2.470191976e-04
2.266054077e+02;-3.269337758e-04;2.266054077e+02;-5.000632373e-04
2.268110809e+02;-7.789159426e-04;2.268110809e+02;-9.338530945e-04
2.270167694e+02;-3.992509155e-04;2.270167694e+02;1.235096017e-03
2.272224884e+02;2.335241152e-04;2.272224884e+02;2.409943409e-04
2.274282074e+02;1.792862604e-04;2.274282074e+02;-1.204971704e-05
2.276339569e+02;-8.331537829e-04;2.276339569e+02;-1.729134354e-03
2.278397064e+02;1.535232761e-03;2.278397064e+02;1.235096017e-03
2.280454865e+02;-5.438852240e-04;2.280454865e+02;-4.277649568e-04
2.282512665e+02;1.191726304e-03;2.282512665e+02;1.072424813e-03
2.284570770e+02;-1.484008157e-03;2.284570770e+02;-2.108700428e-04
2.286629028e+02;-1.484008157e-03;2.286629028e+02;-3.916158166e-04
2.288687439e+02;-1.140501699e-03;2.288687439e+02;-1.204971704e-05
2.290745850e+02;3.058412694e-04;2.290745850e+02;9.639773634e-04
2.292804565e+02;-6.162023637e-04;2.292804565e+02;6.205604295e-04
2.294863434e+02;2.516034001e-04;2.294863434e+02;2.229197707e-04
2.296922455e+02;-5.077266251e-04;2.296922455e+02;-1.006151433e-03
2.298981628e+02;2.059532097e-03;2.298981628e+02;2.590689110e-04
2.301040955e+02;3.239205398e-04;2.301040955e+02;-2.831683669e-04
2.303100433e+02;1.069691134e-04;2.303100433e+02;9.459027788e-04
2.305160217e+02;-4.715680552e-04;2.305160217e+02;4.940383951e-04
2.307220001e+02;3.058412694e-04;2.307220001e+02;-2.831683669e-04
2.309279938e+02;-5.077266251e-04;2.309279938e+02;2.048451861e-04
2.311340027e+02;-3.766518057e-05;2.311340027e+02;3.313672205e-04
2.313400421e+02;7.081053627e-05;2.313400421e+02;-3.916158166e-04
2.315460815e+02;1.069691134e-04;2.315460815e+02;1.072424813e-03
2.317521515e+02;-5.574446914e-05;2.317521515e+02;-1.729134354e-03
2.319582214e+02;1.462915563e-03;2.319582214e+02;1.813482377e-03
2.321643219e+02;3.465196642e-05;2.321643219e+02;9.639773634e-04
2.323704224e+02;-8.331537829e-04;2.323704224e+02;2.771434956e-04
2.325765533e+02;-5.438852240e-04;2.325765533e+02;-5.000632373e-04
2.327826843e+02;-3.766518057e-05;2.327826843e+02;4.036655300e-04
2.329888458e+02;-2.726959065e-04;2.329888458e+02;9.459027788e-04
2.331950226e+02;-8.331537829e-04;2.331950226e+02;1.903855358e-03
2.334012146e+02;7.397441659e-04;2.334012146e+02;1.325468911e-04
2.336074219e+02;-1.280616125e-04;2.336074219e+02;1.379692578e-03
2.338136444e+02;-2.279496752e-03;2.338136444e+02;-1.024225960e-03
2.340198669e+02;8.888982848e-05;2.340198669e+02;1.289319713e-03
2.342261200e+02;6.493477267e-04;2.342261200e+02;8.193807444e-04
2.344324036e+02;-5.438852240e-04;2.344324036e+02;5.121129798e-04
2.346386871e+02;-6.704402040e-04;2.346386871e+02;9.097536677e-04
2.348449860e+02;7.578234072e-04;2.348449860e+02;8.736044983e-04
2.350513000e+02;-2.546166070e-04;2.350513000e+02;-6.446598563e-04
2.352576294e+02;-3.269337758e-04;2.352576294e+02;-2.289446275e-04
2.354639740e+02;-1.822994673e-04;2.354639740e+02;1.325468911e-04
2.356703491e+02;-4.715680552e-04;2.356703491e+02;1.217021374e-03
2.358767242e+02;-2.062545391e-03;2.358767242e+02;-1.078449655e-03
2.360831146e+02;1.191726304e-03;2.360831146e+02;1.217021374e-03
2.362895355e+02;-3.766518057e-05;2.362895355e+02;-3.012429224e-04
2.364959564e+02;1.612069755e-04;2.364959564e+02;8.374553290e-04
2.367024078e+02;1.431276905e-04;2.367024078e+02;3.313672205e-04
2.369088593e+02;4.143169790e-04;2.369088593e+02;7.651570486e-04
2.371153412e+02;5.227926886e-04;2.371153412e+02;8.013062179e-04
2.373218384e+02;2.516034001e-04;2.373218384e+02;6.386350142e-04
2.375283356e+02;-1.068184501e-03;2.375283356e+02;-6.627344555e-05
2.377348633e+02;-3.766518057e-05;2.377348633e+02;4.398146702e-04
2.379414062e+02;-1.954069594e-03;2.379414062e+02;-2.777459798e-03
2.381479645e+02;4.504755489e-04;2.381479645e+02;2.771434956e-04
2.383545227e+02;2.516034001e-04;2.383545227e+02;2.229197707e-04
2.385611115e+02;9.024577448e-04;2.385611115e+02;1.162797678e-03
2.387677155e+02;-1.267056679e-03;2.387677155e+02;-6.446598563e-04
2.389743347e+02;-3.992509155e-04;2.389743347e+02;-5.000632373e-04
2.391809692e+02;-1.646721736e-03;2.391809692e+02;8.736044983e-04
2.393876190e+02;1.069691134e-04;2.393876190e+02;1.885780715e-03
2.395942841e+02;1.155567705e-03;2.395942841e+02;-5.723615759e-04
2.398009796e+02;3.239205398e-04;2.398009796e+02;-1.566463179e-04
2.400076752e+02;-9.777881205e-04;2.400076752e+02;-1.367642893e-03
2.402143860e+02;5.047134473e-04;2.402143860e+02;5.844112602e-04
2.404211121e+02;-4.173302150e-04;2.404211121e+02;-6.446598563e-04
2.406278534e+02;-5.077266251e-04;2.406278534e+02;5.844112602e-04
2.408346252e+02;-5.438852240e-04;2.408346252e+02;-2.831683669e-04
2.410413971e+02;-1.822994673e-04;2.410413971e+02;7.832316332e-04
2.412481995e+02;-2.726959065e-04;2.412481995e+02;1.506214612e-04
2.414550018e+02;-2.726959065e-04;2.414550018e+02;-6.627344555e-05
2.416618347e+02;-1.506607191e-06;2.416618347e+02;-6.085106870e-04
2.418686676e+02;3.465196642e-05;2.418686676e+02;1.867706160e-04
2.420755310e+02;1.657267967e-05;2.420755310e+02;-2.162924269e-03
2.422823944e+02;1.752184238e-03;2.422823944e+02;1.596587477e-03
2.424892883e+02;-3.269337758e-04;2.424892883e+02;-5.723615759e-04
2.426961823e+02;-1.506607191e-06;2.426961823e+02;5.663367338e-04
2.429031067e+02;-1.737118117e-03;2.429031067e+02;-4.639140971e-04
2.431100464e+02;1.625629142e-03;2.431100464e+02;-6.446598563e-04
2.433170013e+02;-9.958674200e-04;2.433170013e+02;-2.470191976e-04
2.435239716e+02;-1.280616125e-04;2.435239716e+02;2.952180803e-04
2.437309418e+02;-1.122422400e-03;2.437309418e+02;-3.012429261e-05
2.439379425e+02;-3.269337758e-04;2.439379425e+02;1.144723152e-03
2.441449585e+02;-5.438852240e-04;2.441449585e+02;-1.223046333e-03
2.443519897e+02;4.685548483e-04;2.443519897e+02;1.415841747e-03
2.445590363e+02;-1.339373877e-03;2.445590363e+02;-1.385717478e-04
2.447660980e+02;5.227926886e-04;2.447660980e+02;6.024858521e-06
2.449731750e+02;1.657267967e-05;2.449731750e+02;7.832315896e-05
2.451802673e+02;7.081053627e-05;2.451802673e+02;1.650811289e-03
2.453873901e+02;-1.411690959e-03;2.453873901e+02;-1.223046333e-03
2.455945129e+02;1.119409222e-03;2.455945129e+02;9.459027788e-04
2.458016510e+02;-4.173302150e-04;2.458016510e+02;7.109332946e-04
2.460088043e+02;5.273125134e-05;2.460088043e+02;8.555299137e-04
2.462159729e+02;-6.342816632e-04;2.462159729e+02;-1.223046333e-03
2.464231720e+02;2.023373498e-03;2.464231720e+02;-6.627344555e-05
2.466303711e+02;1.792862604e-04;2.466303711e+02;1.506214612e-04
2.468375854e+02;6.855062675e-04;2.468375854e+02;-9.338530945e-04
2.470448303e+02;-2.546166070e-04;2.470448303e+02;5.844112602e-04
2.472520752e+02;7.216648664e-04;2.472520752e+02;2.409943409e-04
2.474593506e+02;-1.357453060e-03;2.474593506e+02;-7.169581950e-04
2.476666260e+02;1.431276905e-04;2.476666260e+02;1.000126475e-03
2.478739319e+02;-5.077266251e-04;2.478739319e+02;-2.126774983e-03
2.480812378e+02;1.029012725e-03;2.480812378e+02;-1.024225930e-04
2.482885742e+02;-5.800437648e-04;2.482885742e+02;-1.006151433e-03
2.484959259e+02;1.390598482e-03;2.484959259e+02;8.013062179e-04
2.487032776e+02;-6.885195035e-04;2.487032776e+02;6.024858521e-06
2.489106598e+02;3.465196642e-05;2.489106598e+02;7.832315896e-05
2.491180573e+02;1.069691134e-04;2.491180573e+02;8.374553290e-04
2.493254700e+02;-7.065988029e-04;2.493254700e+02;4.217400856e-04
2.495328827e+02;-1.140501699e-03;2.495328827e+02;-2.108700428e-04
2.497403259e+02;5.408719881e-04;2.497403259e+02;3.675163607e-04
2.499477844e+02;-8.331537829e-04;2.499477844e+02;-5.000632373e-04
2.501552582e+02;3.600791388e-04;2.501552582e+02;3.132926358e-04
2.503627472e+02;-8.331537829e-04;2.503627472e+02;-7.892564754e-04
2.505702515e+02;2.601910615e-03;2.505702515e+02;-3.554666473e-04
2.507777710e+02;5.408719881e-04;2.507777710e+02;-1.692985301e-03
2.509853058e+02;9.747748845e-04;2.509853058e+02;-3.012429261e-05
2.511928558e+02;-8.512330824e-04;2.511928558e+02;-1.566463179e-04
2.514004211e+02;-7.969952421e-04;2.514004211e+02;-2.831683669e-04
2.516080017e+02;-1.822994673e-04;2.516080017e+02;-3.193175071e-04
2.518155975e+02;-3.992509155e-04;2.518155975e+02;-4.639140971e-04
2.520232086e+02;-2.726959065e-04;2.520232086e+02;-6.627344555e-05
2.522308502e+02;5.047134473e-04;2.522308502e+02;-5.000632373e-04
2.524384918e+02;-1.845593797e-03;2.524384918e+02;-4.639140971e-04
2.526461487e+02;8.662991459e-04;2.526461487e+02;2.428018022e-03
2.528538208e+02;7.081053627e-05;2.528538208e+02;2.952180803e-04
2.530615234e+02;-9.777881205e-04;2.530615234e+02;1.289319713e-03
2.532692261e+02;-1.099823276e-04;2.532692261e+02;-2.831683669e-04
2.534769440e+02;-7.969952421e-04;2.534769440e+02;-1.566463179e-04
2.536846924e+02;-9.777881205e-04;2.536846924e+02;-3.554666473e-04
2.538924408e+02;-8.693123818e-04;2.538924408e+02;9.278281941e-04
2.541002197e+02;-7.065988029e-04;2.541002197e+02;1.072424813e-03
2.543079987e+02;1.697946340e-03;2.543079987e+02;9.459027788e-04
2.545158081e+02;-1.881752396e-03;2.545158081e+02;-6.627344410e-04
2.547236176e+02;3.239205398e-04;2.547236176e+02;1.795407850e-03
2.549314575e+02;-4.715680552e-04;2.549314575e+02;4.217400856e-04
2.551392975e+02;6.131891278e-04;2.551392975e+02;-1.096524298e-03
2.553471680e+02;-9.958674200e-04;2.553471680e+02;-1.078449655e-03
2.555550385e+02;-6.162023637e-04;2.555550385e+02;5.663367338e-04
2.557629395e+02;-8.512330824e-04;2.557629395e+02;-2.108700428e-04
2.559708557e+02;7.939820061e-04;2.559708557e+02;1.506214612e-04
2.561787720e+02;-7.065988029e-04;2.561787720e+02;2.229197707e-04
2.563867188e+02;-3.766518057e-05;2.563867188e+02;3.675163607e-04
2.565946960e+02;-1.845593797e-03;2.565946960e+02;-6.627344555e-05
2.568026428e+02;6.855062675e-04;2.568026428e+02;1.578512951e-03
2.570106506e+02;-5.574446914e-05;2.570106506e+02;4.036655300e-04
2.572186584e+02;9.024577448e-04;2.572186584e+02;1.217021374e-03
2.574266663e+02;-7.789159426e-04;2.574266663e+02;-3.735412320e-04
2.576347046e+02;-1.822994673e-04;2.576347046e+02;6.024858521e-06
2.578427734e+02;-7.789159426e-04;2.578427734e+02;1.307394356e-03
2.580508423e+02;1.069691134e-04;2.580508423e+02;7.109332946e-04
2.582589111e+02;5.770305870e-04;2.582589111e+02;-4.277649568e-04
2.584670105e+02;-3.992509155e-04;2.584670105e+02;2.590689110e-04
2.586751404e+02;-2.134862356e-03;2.586751404e+02;-1.729134354e-03
2.588832703e+02;8.888982848e-05;2.588832703e+02;2.174973954e-03
2.590914001e+02;3.781584091e-04;2.590914001e+02;5.482621491e-04
2.592995605e+02;-3.992509155e-04;2.592995605e+02;6.928587100e-04
2.595077515e+02;-5.438852240e-04;2.595077515e+02;-1.765283523e-03
2.597159424e+02;-8.331537829e-04;2.597159424e+02;1.506214612e-04
2.599241333e+02;-1.845593797e-03;2.599241333e+02;3.675163607e-04
2.601323547e+02;1.987214899e-03;2.601323547e+02;-1.150747994e-03
2.603406067e+02;-1.267056679e-03;2.603406067e+02;8.013062179e-04
2.605488586e+02;9.024577448e-04;2.605488586e+02;6.386350142e-04
2.607571411e+02;-1.664801035e-03;2.607571411e+02;-1.512239454e-03
2.609654236e+02;1.824501320e-03;2.609654236e+02;1.524289255e-03
2.611737061e+02;-1.099823276e-04;2.611737061e+02;-8.254056447e-04
2.613820496e+02;-9.054709226e-04;2.613820496e+02;-4.458395415e-04
2.615903625e+02;-1.099823276e-04;2.615903625e+02;-6.808090257e-04
2.617987061e+02;-3.630923457e-04;2.617987061e+02;3.675163607e-04
2.620070801e+02;-9.777881205e-04;2.620070801e+02;-1.024225960e-03
2.622154541e+02;6.855062675e-04;2.622154541e+02;1.433916390e-03
2.624238586e+02;-7.969952421e-04;2.624238586e+02;-4.639140971e-04
2.626322632e+02;-2.546166070e-04;2.626322632e+02;-1.024225930e-04
2.628406982e+02;-2.351813950e-03;2.628406982e+02;-1.765283523e-03
2.630491333e+02;7.939820061e-04;2.630491333e+02;1.560438424e-03
2.632575989e+02;1.517153461e-03;2.632575989e+02;-1.150747994e-03
2.634660645e+02;1.462915563e-03;2.634660645e+02;-3.012429261e-05
2.636745605e+02;-1.845593797e-03;2.636745605e+02;-6.085106870e-04
2.638830566e+02;2.154448302e-04;2.638830566e+02;6.386350142e-04
2.640915833e+02;1.227884903e-03;2.640915833e+02;-4.639140971e-04
2.643001099e+02;-4.896473256e-04;2.643001099e+02;8.374553290e-04
2.645086670e+02;-6.342816632e-04;2.645086670e+02;-6.808090257e-04
2.647172241e+02;6.493477267e-04;2.647172241e+02;1.126648509e-03
2.649258118e+02;-1.881752396e-03;2.649258118e+02;-1.367642893e-03
2.651344299e+02;1.517153461e-03;2.651344299e+02;7.290078793e-04
2.653430176e+02;-6.885195035e-04;2.653430176e+02;-7.169581950e-04
2.655516663e+02;-1.122422400e-03;2.655516663e+02;2.952180803e-04
2.657603149e+02;2.516034001e-04;2.657603149e+02;-3.193175071e-04
2.659689636e+02;1.408677781e-03;2.659689636e+02;-7.350327214e-04
2.661776428e+02;-9.777881205e-04;2.661776428e+02;8.013062179e-04
2.663863220e+02;3.781584091e-04;2.663863220e+02;1.632736647e-03
2.665950317e+02;-4.715680552e-04;2.665950317e+02;-3.554666473e-04
2.668037415e+02;3.962377086e-04;2.668037415e+02;1.235096017e-03
2.670124817e+02;-1.267056679e-03;2.670124817e+02;-7.350327214e-04
2.672212524e+02;-1.461408974e-04;2.672212524e+02;2.030377276e-03
2.674300232e+02;-9.777881205e-04;2.674300232e+02;-2.831683669e-04
2.676387939e+02;-3.992509155e-04;2.676387939e+02;-2.108700428e-04
2.678475952e+02;-1.520166639e-03;2.678475952e+02;-6.627344555e-05
2.680563965e+02;-4.715680552e-04;2.680563965e+02;2.301495988e-03
2.682652283e+02;-7.608366432e-04;2.682652283e+02;4.398146702e-04
2.684740906e+02;-3.992509155e-04;2.684740906e+02;6.024858521e-05
2.686829529e+02;-1.822994673e-04;2.686829529e+02;-9.338530945e-04
2.688918152e+02;5.408719881e-04;2.688918152e+02;-2.831683669e-04
2.691007080e+02;-1.791356015e-03;2.691007080e+02;-5.723615759e-04
2.693096313e+02;1.372519182e-03;2.693096313e+02;1.072424813e-03
2.695185547e+02;-2.546166070e-04;2.695185547e+02;2.771434956e-04
2.697274780e+02;6.131891278e-04;2.697274780e+02;-5.723615759e-04
2.699364319e+02;8.888982848e-05;2.699364319e+02;-1.385717478e-04
2.701454163e+02;8.120613056e-04;2.701454163e+02;7.832316332e-04
2.703544006e+02;-2.546166070e-04;2.703544006e+02;-4.458395415e-04
2.705633850e+02;3.465196642e-05;2.705633850e+02;7.832315896e-05
2.707723999e+02;8.301406051e-04;2.707723999e+02;-1.204971704e-05
2.709814453e+02;-1.506607191e-06;2.709814453e+02;-3.735412320e-04
2.711904907e+02;-1.429770258e-03;2.711904907e+02;-3.554666473e-04
2.713995667e+02;1.625629142e-03;2.713995667e+02;6.567095988e-04
2.716086426e+02;-7.608366432e-04;2.716086426e+02;5.663367338e-04
