x-axis,1
second,Volt
-2.497000E-06,+271.161095588E-03
-2.494500E-06,+275.763606187E-03
-2.492000E-06,+275.135991105E-03
-2.489500E-06,+273.085781839E-03
-2.487000E-06,+269.612978387E-03
-2.484500E-06,+271.244777599E-03
-2.482000E-06,+271.746869665E-03
-2.479500E-06,+273.043940833E-03
-2.477000E-06,+275.094150100E-03
-2.474500E-06,+271.830551676E-03
-2.472000E-06,+268.232225208E-03
-2.469500E-06,+265.972810914E-03
-2.467000E-06,+268.274066213E-03
-2.464500E-06,+272.834735806E-03
-2.462000E-06,+274.550217029E-03
-2.459500E-06,+275.428878143E-03
-2.457000E-06,+275.135991105E-03
-2.454500E-06,+271.830551676E-03
-2.452000E-06,+269.780342409E-03
-2.449500E-06,+270.156911458E-03
-2.447000E-06,+274.466535018E-03
-2.444500E-06,+273.546032899E-03
-2.442000E-06,+272.123438714E-03
-2.439500E-06,+271.286618605E-03
-2.437000E-06,+266.935154039E-03
-2.434500E-06,+265.554400859E-03
-2.432000E-06,+269.194568333E-03
-2.429500E-06,+272.625530779E-03
-2.427000E-06,+275.428878143E-03
-2.424500E-06,+271.453982627E-03
-2.422000E-06,+267.897497164E-03
-2.419500E-06,+269.487455371E-03
-2.417000E-06,+269.403773360E-03
-2.414500E-06,+270.910049556E-03
-2.412000E-06,+274.341012002E-03
-2.409500E-06,+273.671555915E-03
-2.407000E-06,+269.403773360E-03
-2.404500E-06,+264.884944772E-03
-2.402000E-06,+263.838919636E-03
-2.399500E-06,+267.395405099E-03
-2.397000E-06,+271.328459610E-03
-2.394500E-06,+271.119254583E-03
-2.392000E-06,+271.453982627E-03
-2.389500E-06,+269.194568333E-03
-2.387000E-06,+266.893313033E-03
-2.384500E-06,+268.817999284E-03
-2.382000E-06,+273.587873904E-03
-2.379500E-06,+282.039757003E-03
-2.377000E-06,+284.926786378E-03
-2.374500E-06,+287.939338770E-03
-2.372000E-06,+278.274066513E-03
-2.369500E-06,+271.914233686E-03
-2.367000E-06,+276.223857247E-03
-2.364500E-06,+283.043941134E-03
-2.362000E-06,+281.830551976E-03
-2.359500E-06,+277.102518361E-03
-2.357000E-06,+271.370300616E-03
-2.354500E-06,+271.035572572E-03
-2.352000E-06,+270.407957491E-03
-2.349500E-06,+272.374484746E-03
-2.347000E-06,+275.303355127E-03
-2.344500E-06,+273.169463850E-03
-2.342000E-06,+271.161095588E-03
-2.339500E-06,+266.600425995E-03
-2.337000E-06,+263.378668576E-03
-2.334500E-06,+267.228041077E-03
-2.332000E-06,+273.838919937E-03
-2.329500E-06,+278.525112546E-03
-2.327000E-06,+286.433062574E-03
-2.324500E-06,+301.119255484E-03
-2.322000E-06,+300.533481408E-03
-2.319500E-06,+292.876577412E-03
-2.317000E-06,+285.512560455E-03
-2.314500E-06,+280.449798796E-03
-2.312000E-06,+268.734317273E-03
-2.309500E-06,+258.315906918E-03
-2.307000E-06,+248.650634661E-03
-2.304500E-06,+240.156910557E-03
-2.302000E-06,+240.910048655E-03
-2.299500E-06,+248.817998683E-03
-2.297000E-06,+255.805446592E-03
-2.294500E-06,+258.692475967E-03
-2.292000E-06,+260.407957190E-03
-2.289500E-06,+258.608793956E-03
-2.287000E-06,+259.027204011E-03
-2.284500E-06,+261.202936294E-03
-2.282000E-06,+264.341011702E-03
-2.279500E-06,+264.382852707E-03
-2.277000E-06,+260.910049255E-03
-2.274500E-06,+258.901680994E-03
-2.272000E-06,+255.889128603E-03
-2.269500E-06,+255.094149499E-03
-2.267000E-06,+260.993731266E-03
-2.264500E-06,+264.633898740E-03
-2.262000E-06,+266.893313033E-03
-2.259500E-06,+267.646451131E-03
-2.257000E-06,+266.558584990E-03
-2.254500E-06,+263.294986566E-03
-2.252000E-06,+262.500007462E-03
-2.249500E-06,+262.834735506E-03
-2.247000E-06,+264.843103767E-03
-2.244500E-06,+265.596241865E-03
-2.242000E-06,+262.583689473E-03
-2.239500E-06,+262.207120424E-03
-2.237000E-06,+260.449798196E-03
-2.234500E-06,+264.675739745E-03
-2.232000E-06,+267.520928115E-03
-2.229500E-06,+272.123438714E-03
-2.227000E-06,+270.031388442E-03
-2.224500E-06,+267.813815153E-03
-2.222000E-06,+267.353564093E-03
-2.219500E-06,+266.558584990E-03
-2.217000E-06,+270.868208550E-03
-2.214500E-06,+272.416325752E-03
-2.212000E-06,+269.864024420E-03
-2.209500E-06,+266.725949012E-03
-2.207000E-06,+264.131806674E-03
-2.204500E-06,+263.546032598E-03
-2.202000E-06,+263.085781538E-03
-2.199500E-06,+266.349379963E-03
-2.197000E-06,+269.529296376E-03
-2.194500E-06,+271.202936594E-03
-2.192000E-06,+270.700844529E-03
-2.189500E-06,+268.650635262E-03
-2.187000E-06,+267.144359066E-03
-2.184500E-06,+269.027204311E-03
-2.182000E-06,+270.156911458E-03
-2.179500E-06,+268.734317273E-03
-2.177000E-06,+266.725949012E-03
-2.174500E-06,+264.382852707E-03
-2.172000E-06,+261.830551375E-03
-2.169500E-06,+262.876576511E-03
-2.167000E-06,+268.525112246E-03
-2.164500E-06,+268.985363306E-03
-2.162000E-06,+269.738501403E-03
-2.159500E-06,+267.813815153E-03
-2.157000E-06,+267.855656159E-03
-2.154500E-06,+266.098333930E-03
-2.152000E-06,+271.537664637E-03
-2.149500E-06,+274.550217029E-03
-2.147000E-06,+272.625530779E-03
-2.144500E-06,+268.776158278E-03
-2.142000E-06,+266.265697952E-03
-2.139500E-06,+265.303354827E-03
-2.137000E-06,+264.759421756E-03
-2.134500E-06,+266.558584990E-03
-2.132000E-06,+270.575321512E-03
-2.129500E-06,+270.868208550E-03
-2.127000E-06,+267.813815153E-03
-2.124500E-06,+266.516743985E-03
-2.122000E-06,+267.060677055E-03
-2.119500E-06,+269.152727327E-03
-2.117000E-06,+271.453982627E-03
-2.114500E-06,+271.663187654E-03
-2.112000E-06,+268.692476267E-03
-2.109500E-06,+267.311723088E-03
-2.107000E-06,+265.721764881E-03
-2.104500E-06,+268.148543197E-03
-2.102000E-06,+270.366116485E-03
-2.099500E-06,+274.341012002E-03
-2.097000E-06,+271.035572572E-03
-2.094500E-06,+270.073229447E-03
-2.092000E-06,+266.893313034E-03
-2.089500E-06,+266.433061974E-03
-2.087000E-06,+268.776158278E-03
-2.084500E-06,+271.077413578E-03
-2.082000E-06,+272.918417817E-03
-2.079500E-06,+270.533480507E-03
-2.077000E-06,+268.064861186E-03
-2.074500E-06,+268.023020180E-03
-2.072000E-06,+268.023020180E-03
