1.939692078e+02;4.096434859e-04
1.941723175e+02;4.819335300e-04
1.943754425e+02;1.566283900e-04
1.945785828e+02;1.927734120e-04
1.947817383e+02;6.988035748e-04
1.949849396e+02;-7.289244677e-04
1.951881256e+02;1.204833738e-03
1.953913269e+02;-8.915769868e-04
1.955945587e+02;9.156736778e-04
1.957977905e+02;1.277123811e-03
1.960010529e+02;9.156736778e-04
1.962043152e+02;-1.289172214e-03
1.964076233e+02;1.403631410e-03
1.966109314e+02;-1.036157017e-03
1.968142548e+02;-3.132567799e-04
1.970175934e+02;1.204833825e-04
1.972209473e+02;1.927734120e-04
1.974243164e+02;1.114471233e-03
1.976277161e+02;-1.036157017e-03
1.978311157e+02;-1.253027120e-03
1.980345306e+02;3.915709967e-04
1.982379761e+02;1.331341336e-03
1.984414368e+02;1.259051263e-03
1.986449127e+02;6.988035748e-04
1.988484039e+02;-5.662718904e-04
1.990518951e+02;1.024108729e-03
1.992554321e+02;-4.216918387e-05
1.994589691e+02;8.433836774e-05
1.996625214e+02;6.265135598e-04
1.998661041e+02;1.024108715e-04
2.000696869e+02;9.156736778e-04
2.002732849e+02;-5.481994012e-04
2.004769135e+02;1.566283987e-03
2.006805573e+02;6.084410707e-04
2.008842010e+02;1.747008937e-04
2.010878754e+02;-1.542187296e-03
2.012915649e+02;1.927734120e-04
2.014952698e+02;-7.469969569e-04
2.016989899e+02;-2.048217430e-04
2.019027252e+02;-9.457945125e-04
2.021064911e+02;5.903685815e-04
2.023102570e+02;-1.524114748e-03
2.025140381e+02;1.204833825e-04
2.027178497e+02;-6.747069419e-04
2.029216614e+02;-2.590392542e-04
2.031255035e+02;-3.313292982e-04
2.033293457e+02;5.361510557e-04
2.035332184e+02;4.638610117e-04
2.037371063e+02;-9.638670599e-05
2.039409943e+02;7.530211005e-04
2.041449280e+02;1.024108715e-04
2.043488617e+02;2.469909377e-04
2.045528107e+02;9.518187144e-04
2.047567749e+02;-3.132567799e-04
2.049607697e+02;-6.927794311e-04
2.051647644e+02;-9.638670599e-05
2.053687897e+02;-2.409667650e-05
2.055728149e+02;-3.855468240e-04
2.057768707e+02;1.530138892e-03
2.059809265e+02;-5.662718904e-04
2.061850128e+02;9.156736778e-04
2.063890991e+02;-8.192869718e-04
2.065932312e+02;1.204833825e-05
2.067973480e+02;-9.096495342e-04
2.070015106e+02;2.180749085e-03
2.072056580e+02;3.373534710e-04
2.074098511e+02;6.988035748e-04
2.076140442e+02;-8.192869718e-04
2.078182526e+02;5.361510557e-04
2.080224915e+02;6.807310856e-04
2.082267303e+02;7.530211005e-04
2.084309998e+02;2.289184195e-04
2.086352692e+02;6.988035748e-04
2.088395691e+02;-1.325317135e-04
2.090438690e+02;9.156736778e-04
2.092482147e+02;4.819335300e-04
2.094525604e+02;9.156736778e-04
2.096569061e+02;-7.108519203e-04
2.098612976e+02;5.542235449e-04
2.100656738e+02;-5.481994012e-04
2.102700958e+02;1.204833825e-04
2.104745331e+02;-7.469969569e-04
2.106789551e+02;6.988035748e-04
2.108834229e+02;-7.831419935e-04
2.110879059e+02;3.192809527e-04
2.112923889e+02;-7.108519203e-04
2.114969025e+02;9.698912036e-04
2.117014313e+02;2.650634269e-04
2.119059601e+02;-1.325317135e-04
2.121105194e+02;-6.024168688e-04
2.123150940e+02;-1.686767355e-04
2.125196686e+02;3.373534710e-04
2.127242889e+02;4.819335300e-05
2.129289093e+02;-6.927794311e-04
2.131335449e+02;1.747008937e-04
2.133381958e+02;2.650634269e-04
2.135428772e+02;6.265135598e-04
2.137475433e+02;-9.638670599e-05
2.139522552e+02;8.795286412e-04
2.141569824e+02;1.927734120e-04
2.143617096e+02;2.469909377e-04
2.145664673e+02;3.012084562e-05
2.147712402e+02;2.831359452e-04
2.149760284e+02;-1.325317135e-04
2.151808167e+02;5.542235449e-04
2.153856354e+02;6.988035748e-04
2.155904694e+02;1.168688759e-03
2.157953186e+02;-4.036193131e-04
2.160001831e+02;-6.747069419e-04
2.162050629e+02;-9.638670599e-05
2.164099731e+02;-5.301268538e-04
2.166148682e+02;6.265135598e-04
2.168198090e+02;3.734984784e-04
2.170247498e+02;3.373534710e-04
2.172297211e+02;1.277123811e-03
2.174347076e+02;4.819335300e-05
2.176396942e+02;4.819335300e-05
2.178446960e+02;-7.469969569e-04
2.180497284e+02;4.096434859e-04
2.182547760e+02;1.927734120e-04
2.184598236e+02;6.265135598e-04
2.186649017e+02;-6.204894162e-04
2.188700104e+02;4.096434859e-04
2.190751190e+02;5.903685815e-04
2.192802429e+02;-7.469969569e-04
2.194853668e+02;1.927734120e-04
2.196905365e+02;-3.132567799e-04
2.198957062e+02;2.650634269e-04
2.201009064e+02;-2.409667650e-04
2.203061066e+02;7.349486114e-04
2.205113220e+02;2.650634269e-04
2.207165680e+02;-6.566343945e-04
2.209218140e+02;-5.481994012e-04
2.211270905e+02;1.277123811e-03
2.213323822e+02;5.180785083e-04
2.215376892e+02;-4.036193131e-04
2.217429962e+02;1.240978832e-03
2.219483337e+02;-8.192869718e-04
2.221536865e+02;4.819335300e-05
2.223590546e+02;2.469909377e-04
2.225644379e+02;-4.578368389e-04
2.227698364e+02;7.349486114e-04
2.229752655e+02;-6.927794311e-04
2.231806793e+02;-5.481994012e-04
2.233861237e+02;7.710936479e-04
2.235915985e+02;2.650634269e-04
2.237970734e+02;9.518187144e-04
2.240025787e+02;-1.090374542e-03
2.242080841e+02;1.024108715e-04
2.244136200e+02;-2.409667650e-04
2.246191711e+02;-9.638670599e-05
2.248247223e+02;-1.686767355e-04
2.250302887e+02;7.710936479e-04
2.252358856e+02;2.650634269e-04
2.254414978e+02;1.747008937e-04
2.256471252e+02;9.698912036e-04
2.258527679e+02;-2.951842907e-04
2.260584259e+02;-6.204894162e-04
2.262640991e+02;-1.686767355e-04
2.264698029e+02;-4.759093572e-04
2.266755066e+02;6.626585964e-04
2.268812103e+02;6.988035748e-04
2.270869446e+02;6.988035748e-04
2.272927094e+02;8.433836774e-05
2.274984741e+02;-5.481994012e-04
2.277042694e+02;-3.132567799e-04
2.279100647e+02;4.819335300e-04
2.281158905e+02;-3.313292982e-04
2.283217163e+02;-8.192869718e-04
2.285275726e+02;1.204833825e-04
2.287334442e+02;1.186761307e-03
2.289393311e+02;4.819335300e-04
2.291452179e+02;3.734984784e-04
2.293511353e+02;-2.048217430e-04
2.295570679e+02;6.265135598e-04
2.297630157e+02;8.253111737e-04
2.299689789e+02;-9.638670599e-05
2.301749573e+02;1.403631410e-03
2.303809357e+02;9.698912036e-04
2.305869598e+02;-4.216918314e-04
2.307929840e+02;-5.301268538e-04
2.309990234e+02;1.060253708e-03
2.312050781e+02;-1.867492392e-04
2.314111633e+02;4.638610117e-04
2.316172485e+02;-2.409667650e-04
2.318233643e+02;-6.024168688e-04
2.320294800e+02;2.650634269e-04
2.322356262e+02;-6.024168688e-04
2.324417725e+02;3.373534710e-04
2.326479492e+02;-2.409667650e-04
2.328541260e+02;9.156736778e-04
2.330603333e+02;-2.409667650e-05
2.332665558e+02;-4.939818755e-04
2.334727936e+02;1.927734120e-04
2.336790466e+02;6.265135598e-04
2.338853149e+02;-6.024169124e-06
2.340915833e+02;-4.578368389e-04
2.342978821e+02;8.433836629e-04
2.345042114e+02;-9.638670599e-05
2.347105408e+02;-6.385619054e-04
2.349168854e+02;3.192809527e-04
2.351232452e+02;1.747008937e-04
2.353296204e+02;-2.048217430e-04
2.355360107e+02;-8.192869718e-04
2.357424316e+02;1.132543781e-03
2.359488525e+02;1.927734120e-04
2.361552887e+02;1.927734120e-04
2.363617554e+02;-2.409667650e-05
2.365682220e+02;6.988035748e-04
2.367747192e+02;6.626585964e-04
2.369812317e+02;8.072386263e-04
2.371877594e+02;7.710936479e-04
2.373943024e+02;-2.048217430e-04
2.376008453e+02;3.373534710e-04
2.378074188e+02;-8.915769868e-04
2.380140076e+02;1.114471233e-03
2.382206116e+02;6.988035748e-04
2.384272156e+02;5.542235449e-04
2.386338501e+02;4.638610117e-04
2.388404999e+02;-2.409667650e-05
2.390471649e+02;1.493993914e-03
2.392538452e+02;-4.036193131e-04
2.394605408e+02;6.988035748e-04
2.396672516e+02;-7.650694461e-04
2.398739929e+02;-2.590392542e-04
2.400807343e+02;-1.144592097e-04
2.402874908e+02;1.747008937e-04
2.404942780e+02;-1.361462171e-03
2.407010651e+02;2.289184195e-04
2.409078827e+02;-2.228942467e-04
2.411147003e+02;1.331341336e-03
2.413215485e+02;-8.554320084e-04
2.415283966e+02;7.710936479e-04
2.417352753e+02;3.012084344e-04
2.419421539e+02;-1.686767355e-04
2.421490631e+02;-4.216918314e-04
2.423559723e+02;1.186761307e-03
2.425629120e+02;-3.494017874e-04
2.427698517e+02;7.710936479e-04
2.429768372e+02;1.331341336e-03
2.431838226e+02;3.915709967e-04
2.433908234e+02;1.927734120e-04
2.435978394e+02;-2.590392542e-04
2.438048553e+02;-2.048217430e-04
2.440119019e+02;-1.686767355e-04
2.442189636e+02;-3.494017874e-04
2.444260406e+02;1.692791469e-03
2.446331329e+02;-8.373594610e-04
2.448402557e+02;3.012084344e-04
2.450473785e+02;-2.409667650e-05
2.452545166e+02;1.024108729e-03
2.454616852e+02;3.915709967e-04
2.456688538e+02;1.566283900e-04
2.458760376e+02;1.566283900e-04
2.460832367e+02;8.433836629e-04
2.462904510e+02;3.373534710e-04
2.464977112e+02;-1.686767355e-04
2.467049561e+02;-2.048217430e-04
2.469122162e+02;1.566283900e-04
2.471195068e+02;-6.204894162e-04
2.473267975e+02;-2.048217430e-04
2.475341187e+02;-6.385619054e-04
2.477414398e+02;3.373534710e-04
2.479487915e+02;1.024108715e-04
2.481561584e+02;1.024108729e-03
2.483635406e+02;-2.409667650e-04
2.485709381e+02;-4.939818755e-04
2.487783356e+02;1.385558862e-04
2.489857635e+02;-6.385619054e-04
2.491932068e+02;2.650634269e-04
2.494006805e+02;1.042181277e-03
2.496081390e+02;-3.855468240e-04
2.498156281e+02;6.626585673e-05
2.500231323e+02;-9.638670599e-05
2.502306519e+02;1.204833825e-04
2.504381866e+02;-1.253027120e-03
2.506457520e+02;1.060253708e-03
2.508533173e+02;-1.144592097e-04
2.510608978e+02;3.734984784e-04
2.512684937e+02;-5.301268538e-04
2.514761047e+02;-5.301268538e-04
2.516837311e+02;-1.614477253e-03
2.518913879e+02;1.638573944e-03
2.520990448e+02;1.204833825e-05
2.523067322e+02;9.698912036e-04
2.525144196e+02;5.542235449e-04
2.527221222e+02;2.469909377e-04
2.529298401e+02;3.915709967e-04
2.531376038e+02;1.927734120e-04
2.533453522e+02;6.988035748e-04
2.535531158e+02;6.988035748e-04
2.537609100e+02;1.747008937e-04
2.539687042e+02;3.373534710e-04
2.541765442e+02;-1.144592097e-04
2.543843689e+02;1.259051263e-03
2.545922241e+02;8.433836774e-05
2.548000793e+02;5.180785083e-04
2.550079651e+02;3.734984784e-04
2.552158661e+02;5.903685815e-04
2.554237823e+02;4.819335300e-04
2.556316986e+02;-1.686767355e-04
2.558396454e+02;-2.048217430e-04
2.560476074e+02;-9.638670599e-05
2.562555847e+02;3.012084344e-04
2.564635620e+02;3.192809527e-04
2.566716003e+02;5.361510557e-04
2.568796082e+02;8.072386263e-04
2.570876465e+02;-1.108447090e-03
2.572957153e+02;6.084410707e-04
2.575037537e+02;-4.578368389e-04
