time,voltage
NaN,1
NaN,NaN
-2005,0.065230328209987
-2002.5,0.0590424709884035
-2000,0.0649725008260112
-1997.5,0.0598159531415636
-1995,0.0657459829779388
-1992.5,0.0613629174466513
-1990,0.0665194651310989
-1987.5,0.0626520543677632
-1985,0.0683242568201626
-1982.5,0.0634255365209234
-1980,0.0688399115893468
-1977.5,0.064199018672851
-1975,0.0701290485104587
-1972.5,0.065230328209987
-1970,0.0706447032784105
-1967.5,0.064199018672851
-1965,0.0714181854315706
-1962.5,0.0665194651310989
-1960,0.0716760128155465
-1957.5,0.0665194651310989
-1955,0.0732229771206343
-1952.5,0.067292947284259
-1950,0.0709025306623864
-1947.5,0.0685820842053709
-1945,0.0716760128155465
-1942.5,0.0688399115893468
-1940,0.0693555663572986
-1937.5,0.0696133937412745
-1935,0.0721916675834983
-1932.5,0.0690977389733227
-1930,0.0709025306623864
-1927.5,0.0690977389733227
-1925,0.0711603580475947
-1922.5,0.0688399115893468
-1920,0.0714181854315706
-1917.5,0.0711603580475947
-1915,0.0719338401995224
-1912.5,0.0685820842053709
-1910,0.0698712211264828
-1907.5,0.0701290485104587
-1905,0.0693555663572986
-1902.5,0.0680664294361867
-1900,0.0690977389733227
-1897.5,0.0667772925150748
-1895,0.0701290485104587
-1892.5,0.0665194651310989
-1890,0.0670351198990507
-1887.5,0.0660038103631471
-1885,0.0670351198990507
-1882.5,0.0665194651310989
-1880,0.0647146734420353
-1877.5,0.065230328209987
-1875,0.0636833639048993
-1872.5,0.0660038103631471
-1870,0.0629098817517392
-1867.5,0.0626520543677632
-1865,0.062136399598579
-1862.5,0.0616207448306273
-1860,0.0582689888352434
-1857.5,0.0600737805255395
-1855,0.0590424709884035
-1852.5,0.0593002983723794
-1850,0.0587846436044276
-1847.5,0.0574955066833157
-1845,0.0554328876090437
-1842.5,0.0559485423782279
-1840,0.0544015780719077
-1837.5,0.0533702685360041
-1835,0.052596786382844
-1832.5,0.0513076494617321
-1830,0.0484715482355324
-1827.5,0.0497606851566443
-1825,0.0466667565452364
-1822.5,0.0487293756195083
-1820,0.0461511017772846
-1817.5,0.0464089291612605
-1815,0.0440884827030126
-1812.5,0.0446041374721968
-1810,0.0415102088607888
-1807.5,0.0435728279350608
-1805,0.0402210719396769
-1802.5,0.040994554092837
-1800,0.0381584528666374
-1797.5,0.0384162802506132
-1795,0.0340332147180934
-1792.5,0.0371271433295014
-1790,0.0330019051809574
-1787.5,0.0342910421020693
-1785,0.0322284230290297
-1782.5,0.0330019051809574
-1780,0.02939232180283
-1777.5,0.0311971134918937
-1775,0.0270718753445821
-1772.5,0.02939232180283
-1770,0.0250092562703101
-1767.5,0.026298393191422
-1765,0.0232044645812464
-1762.5,0.0226888098120622
-1760,0.0206261907390227
-1757.5,0.0229466371960381
-1755,0.0190792264327025
-1752.5,0.0208840181229986
-1750,0.0193370538179108
-1747.5,0.0193370538179108
-1745,0.016758779975687
-1742.5,0.0185635716647507
-1740,0.0152118156693668
-1737.5,0.0162431252065028
-1735,0.0139226787482549
-1732.5,0.0128913692111189
-1730,0.00902395844778327
-1727.5,0.0103130953688952
-1725,0.00953961321696746
-1722.5,0.0105709227541035
-1720,0.00953961321696746
-1717.5,0.0105709227541035
-1715,0.00928178583299157
-1712.5,0.00876613106380735
-1710,0.00747699414269546
-1707.5,0.00876613106380735
-1705,0.00696133937474368
-1702.5,0.00464089291649577
-1700,0.00618785722158358
-1697.5,0.00464089291649577
-1695,0.00489872030047169
-1692.5,0.00438306553251991
-1690,0.00489872030047169
-1687.5,0.00464089291649577
-1685,0.00412523814854402
-1682.5,0.0036095833793598
-1680,0.00489872030047169
-1677.5,0.00309392861140799
-1675,0.00412523814854402
-1672.5,0.00257827384222381
-1670,0.00257827384222381
-1667.5,0.00128913692111192
-1665,0.00257827384222381
-1662.5,0.00206261907427203
-1660,0.00386741076333569
-1657.5,0.0028361012274321
-1655,0.00335175599538388
-1652.5,0.0036095833793598
-1650,0.0036095833793598
-1647.5,0.0028361012274321
-1645,0.0036095833793598
-1642.5,0.0036095833793598
-1640,0.00515654768444758
-1637.5,0.00386741076333569
-1635,0.00515654768444758
-1632.5,0.00335175599538388
-1630,0.00618785722158358
-1627.5,0.00464089291649577
-1625,0.00721916675871957
-1622.5,0.00541437506965591
-1620,0.00902395844778327
-1617.5,0.0056722024536318
-1615,0.00876613106380735
-1612.5,0.00593002983760769
-1610,0.00979744060094335
-1607.5,0.00799264891187968
-1605,0.0113444049060311
-1602.5,0.00902395844778327
-1600,0.0116022322912394
-1597.5,0.0100552679849192
-1595,0.0128913692123513
-1592.5,0.0110865775220552
-1590,0.0139226787482549
-1587.5,0.0118600596752153
-1585,0.0159852978225269
-1582.5,0.0131491965963272
-1580,0.0165009525904787
-1577.5,0.0154696430545751
-1575,0.0175322621276147
-1572.5,0.0170166073596629
-1570,0.0203683633538144
-1567.5,0.0154696430545751
-1565,0.0206261907390227
-1562.5,0.0185635716647507
-1560,0.0226888098120622
-1557.5,0.0193370538179108
-1555,0.0229466371972706
-1552.5,0.0201105359698385
-1550,0.0257827384234702
-1547.5,0.0224309824280864
-1545,0.026298393191422
-1542.5,0.0244936015023583
-1540,0.0291344944176217
-1537.5,0.0257827384234702
-1535,0.0311971134918937
-1532.5,0.0278453574965098
-1530,0.0309392861079178
-1527.5,0.0286188396496699
-1525,0.0327440777969814
-1522.5,0.0296501491868059
-1520,0.0337753873341175
-1517.5,0.0322284230290297
-1515,0.036869315944293
-1512.5,0.0345488694872775
-1510,0.0384162802506132
-1507.5,0.0363536611763412
-1505,0.0402210719396769
-1502.5,0.0371271433295014
-1500,0.0415102088607888
-1497.5,0.0381584528666374
-1495,0.0425415183979248
-1492.5,0.0407367267088611
-1490,0.0446041374721968
-1487.5,0.040994554092837
-1485,0.0461511017772846
-1482.5,0.0435728279350608
-1480,0.0482137208503242
-1477.5,0.0458932743933087
-1475,0.0500185125406202
-1472.5,0.0482137208503242
-1470,0.0528546137668199
-1467.5,0.0497606851566443
-1465,0.0531124411507958
-1462.5,0.0520811316136598
-1460,0.051565476845708
-1457.5,0.0510498220777563
-1455,0.0528546137668199
-1452.5,0.0531124411507958
-1450,0.0559485423782279
-1447.5,0.0559485423782279
-1445,0.0582689888352434
-1442.5,0.0582689888352434
-1440,0.0598159531415636
-1437.5,0.0585268162204517
-1435,0.0618785722146032
-1432.5,0.0608472626774672
-1430,0.0603316079095154
-1427.5,0.0598159531415636
-1425,0.062136399598579
-1422.5,0.062136399598579
-1420,0.0626520543677632
-1417.5,0.0639411912888751
-1415,0.0654881555939629
-1412.5,0.0639411912888751
-1410,0.065230328209987
-1407.5,0.0654881555939629
-1405,0.0680664294361867
-1402.5,0.0688399115893468
-1400,0.067292947284259
-1397.5,0.0670351198990507
-1395,0.0678086020522108
-1392.5,0.0665194651310989
-1390,0.0680664294361867
-1387.5,0.0685820842053709
-1385,0.0685820842053709
-1382.5,0.0706447032784105
-1380,0.0685820842053709
-1377.5,0.0711603580475947
-1375,0.0714181854315706
-1372.5,0.0709025306636188
-1370,0.0685820842053709
-1367.5,0.0703868758944346
-1365,0.0703868758944346
-1362.5,0.0709025306623864
-1360,0.0690977389733227
-1357.5,0.0709025306623864
-1355,0.0693555663572986
-1352.5,0.0706447032784105
-1350,0.0716760128155465
-1347.5,0.0719338401995224
-1345,0.0709025306623864
-1342.5,0.0721916675834983
-1340,0.0711603580475947
-1337.5,0.0727073223526825
-1335,0.0693555663572986
-1332.5,0.0703868758944346
-1330,0.0670351198990507
-1327.5,0.0688399115893468
-1325,0.0683242568201626
-1322.5,0.0698712211264828
-1320,0.0678086020522108
-1317.5,0.0680664294361867
-1315,0.0667772925150748
-1312.5,0.0685820842053709
-1310,0.064199018672851
-1307.5,0.067292947284259
-1305,0.0636833639048993
-1302.5,0.0685820842053709
-1300,0.0623942269837873
-1297.5,0.067292947284259
-1295,0.0608472626774672
-1292.5,0.065230328209987
-1290,0.0593002983723794
-1287.5,0.0618785722146032
-1285,0.0590424709884035
-1282.5,0.0600737805255395
-1280,0.0577533340672916
-1277.5,0.0582689888352434
-1275,0.0559485423782279
-1272.5,0.0587846436044276
-1270,0.0544015780719077
-1267.5,0.0585268162204517
-1265,0.052596786382844
-1262.5,0.0551750602250678
-1260,0.051565476845708
-1257.5,0.05362809591998
-1255,0.0492450303874601
-1252.5,0.0495028577726685
-1250,0.0471824113144206
-1247.5,0.0497606851566443
-1245,0.0456354470081003
-1242.5,0.0471824113144206
-1240,0.0435728279350608
-1237.5,0.0458932743933087
-1235,0.0422836910139489
-1232.5,0.0425415183979248
-1230,0.039963244555701
-1227.5,0.0397054171717251
-1225,0.0381584528666374
-1222.5,0.0368693159455255
-1220,0.0366114885603171
-1217.5,0.0353223516392053
-1215,0.0335175599501416
-1212.5,0.0337753873341175
-1210,0.0335175599501416
-1207.5,0.0332597325661657
-1205,0.0306814587239419
-1202.5,0.0304236313387336
-1200,0.0288766670336458
-1197.5,0.0291344944176217
-1195,0.027329702728558
-1192.5,0.0257827384234702
-1190,0.0234622919652224
-1187.5,0.0226888098120622
-1185,0.0229466371960381
-1182.5,0.0206261907390227
-1180,0.0213996728909504
-1177.5,0.0190792264327025
-1175,0.0206261907390227
-1172.5,0.0193370538179108
-1170,0.0180479168967989
-1167.5,0.0159852978225269
-1165,0.0175322621276147
-1162.5,0.0141805061334632
-1160,0.015727470438551
-1157.5,0.0123757144431671
-1155,0.0100552679849192
-1152.5,0.00515654768444758
-1150,0.012633541827143
-1147.5,0.00902395844778327
-1145,0.00953961321696746
-1142.5,0.00953961321696746
-1140,0.0108287501380793
-1137.5,0.00747699414269546
-1135,0.00979744060094335
-1132.5,0.00721916675871957
-1130,0.00773482152667135
-1127.5,0.00593002983760769
-1125,0.00747699414269546
-1122.5,0.00386741076333569
-1120,0.00644568460555947
-1117.5,0.00206261907427203
-1115,0.00593002983760769
-1112.5,0.0028361012274321
-1110,0.0056722024536318
-1107.5,0.0036095833793598
-1105,0.00515654768444758
-1102.5,0.00257827384222381
-1100,0.00593002983760769
-1097.5,0.00257827384222381
-1095,0.00412523814854402
-1092.5,0.000773482153160142
-1090,0.00593002983760769
-1087.5,0.00103130953713603
-1085,0.00464089291649577
-1082.5,0.000515654769184217
-1080,0.00489872030047169
-1077.5,0.00206261907427203
-1075,0.00412523814854402
-1072.5,0.00154696430632021
-1070,0.0056722024536318
-1067.5,0.00309392861140799
-1065,0.00721916675871957
-1062.5,0.00206261907427203
-1060,0.00696133937474368
-1057.5,0.0028361012274321
-1055,0.00696133937474368
-1052.5,0.00335175599538388
-1050,0.00799264891187968
-1047.5,0.00515654768444758
-1045,0.00696133937474368
-1042.5,0.0056722024536318
-1040,0.00902395844778327
-1037.5,0.00670351199076779
-1035,0.0103130953688952
-1032.5,0.00799264891187968
-1030,0.0118600596752153
-1027.5,0.00876613106380735
-1025,0.0118600596752153
-1022.5,0.00928178583299157
-1020,0.0134070239803031
-1017.5,0.0105709227541035
-1015,0.014696160901415
-1012.5,0.0110865775220552
-1010,0.015727470438551
-1007.5,0.012633541827143
-1005,0.0175322621276147
-1002.5,0.0152118156693668
-1000,0.0185635716647507
-997.5,0.0165009525904787
-995,0.0195948812018867
-992.5,0.0165009525904787
-990,0.0203683633538144
-987.5,0.0175322621276147
-985,0.0213996728909504
-982.5,0.0195948812018867
-980,0.0229466371960381
-977.5,0.0206261907390227
-975,0.0232044645812464
-972.5,0.0234622919652224
-970,0.026298393191422
-967.5,0.0257827384234702
-965,0.0275875301125339
-962.5,0.026298393191422
-960,0.0288766670336458
-957.5,0.0288766670336458
-955,0.0304236313387336
-952.5,0.0311971134918937
-950,0.0322284230290297
-947.5,0.0332597325661657
-945,0.0322284230290297
-942.5,0.0332597325661657
-940,0.0355801790231811
-937.5,0.0345488694872775
-935,0.0350645242552294
-932.5,0.037900625481429
-930,0.038931935018565
-927.5,0.0407367267088611
-925,0.0397054171717251
-922.5,0.0430571731658766
-920,0.040994554092837
-917.5,0.0422836910139489
-915,0.0415102088607888
-912.5,0.0438306553190367
-910,0.0443463100869885
-907.5,0.0466667565452364
-905,0.0476980660823724
-902.5,0.0474402386983964
-900,0.0474402386983964
-897.5,0.0484715482355324
-895,0.0489872030034843
-892.5,0.0518233042296839
-890,0.050534167308572
-887.5,0.051565476845708
-885,0.0518233042296839
-882.5,0.05362809591998
-880,0.0513076494617321
-877.5,0.054659405457116
-875,0.0546594054558836
-872.5,0.0574955066833157
-870,0.0564641971461797
-867.5,0.0590424709884035
-865,0.0572376792993398
-862.5,0.0600737805255395
-860,0.0590424709884035
-857.5,0.0616207448306273
-855,0.0593002983723794
-852.5,0.0626520543677632
-850,0.0603316079095154
-847.5,0.063167709135715
-845,0.0611050900626755
-842.5,0.0636833639048993
-840,0.0611050900626755
-837.5,0.0670351198990507
-835,0.0644568460568269
-832.5,0.0680664294361867
-830,0.064199018672851
-827.5,0.0678086020522108
-825,0.0639411912888751
-822.5,0.0693555663572986
-820,0.065230328209987
-817.5,0.0698712211264828
-815,0.0647146734420353
-812.5,0.0703868758944346
-810,0.0660038103631471
-807.5,0.0709025306636188
-805,0.0675507746682349
-802.5,0.0729651497366584
-800,0.067292947284259
-797.5,0.0716760128155465
-795,0.067292947284259
-792.5,0.0745121140417462
-790,0.0690977389733227
-787.5,0.0739964592737943
-785,0.0690977389733227
-782.5,0.0729651497366584
-780,0.066261637747123
-777.5,0.0721916675834983
-775,0.067292947284259
-772.5,0.0732229771206343
-770,0.0690977389733227
-767.5,0.0727073223526825
-765,0.0696133937412745
-762.5,0.0732229771206343
-760,0.0675507746682349
-757.5,0.0732229771206343
-755,0.067292947284259
-752.5,0.0719338401995224
-750,0.0667772925150748
-747.5,0.0703868758944346
-745,0.065230328209987
-742.5,0.0696133937412745
-740,0.064199018672851
-737.5,0.0685820842053709
-735,0.0654881555939629
-732.5,0.0685820842053709
-730,0.064199018672851
-727.5,0.0670351198990507
-725,0.0636833639048993
-722.5,0.066261637747123
-720,0.0605894352934913
-717.5,0.0636833639048993
-715,0.0603316079095154
-712.5,0.0616207448306273
-710,0.0600737805255395
-707.5,0.0598159531415636
-705,0.0582689888352434
-702.5,0.0608472626774672
-700,0.0580111614512675
-697.5,0.0595581257563552
-695,0.0554328876090437
-692.5,0.0567220245301556
-690,0.0538859233039559
-687.5,0.0544015780719077
-685,0.052596786382844
-682.5,0.0533702685360041
-680,0.0510498220777563
-677.5,0.0487293756195083
-675,0.0476980660823724
-672.5,0.0471824113144206
-670,0.0451197922401486
-667.5,0.0474402386983964
-665,0.0453776196241245
-662.5,0.0448619648561727
-660,0.0453776196241245
-657.5,0.0427993457819007
-655,0.0407367267088611
-652.5,0.0412523814768129
-650,0.0394475897877492
-647.5,0.037900625481429
-645,0.0363536611763412
-642.5,0.0340332147180934
-640,0.0350645242552294
-637.5,0.0319705956450538
-635,0.0337753873341175
-632.5,0.0319705956450538
-630,0.0327440777969814
-627.5,0.0301658039547577
-625,0.0304236313387336
-622.5,0.0286188396496699
-620,0.0299079765707818
-617.5,0.0250092562703101
-615,0.025267083654286
-612.5,0.0224309824280864
-610,0.0229466371972706
-607.5,0.0193370538179108
-605,0.0221731550441105
-602.5,0.0185635716647507
-600,0.0208840181229986
-597.5,0.0180479168967989
-595,0.0195948812018867
-592.5,0.0165009525904787
-590,0.0183057442807748
-587.5,0.0144383335174391
-585,0.0154696430545751
-582.5,0.011602232290007
-580,0.0123757144431671
-577.5,0.00515654768444758
-575,0.0100552679849192
-572.5,0.00928178583299157
-570,0.0113444049060311
-567.5,0.00747699414269546
-565,0.0110865775220552
-562.5,0.00644568460555947
-560,0.0110865775220552
-557.5,0.00515654768444758
-555,0.00850830367983146
-552.5,0.00386741076333569
-550,0.00696133937474368
-547.5,0.00335175599538388
-545,0.00747699414269546
-542.5,0.00206261907427203
-540,0.00696133937474368
-537.5,0.00232044645824792
-535,0.00541437506965591
-532.5,0.00232044645824792
-530,0.0056722024536318
-527.5,0.00154696430632021
-525,0.00515654768444758
-522.5,0.00206261907427203
-520,0.00541437506965591
-517.5,0.00103130953713603
-515,0.00386741076333569
-512.5,0.00154696430508778
-510,0.00541437506842347
-507.5,0
-505,0.00489872030047169
-502.5,0.00128913692111192
-500,0.00515654768444758
-497.5,0.00206261907427203
-495,0.0056722024536318
-492.5,0.00206261907427203
-490,0.00593002983760769
-487.5,0.00309392861140799
-485,0.00644568460555947
-482.5,0.00464089291649577
-480,0.00670351199076779
-477.5,0.00464089291649577
-475,0.00670351199076779
-472.5,0.0056722024536318
-470,0.00773482152667135
-467.5,0.00593002983760769
-465,0.00902395844778327
-462.5,0.00773482152667135
-460,0.00928178583299157
-457.5,0.00773482152667135
-455,0.0121178870591913
-452.5,0.00953961321696746
-450,0.0108287501380793
-447.5,0.00928178583299157
-445,0.0118600596752153
-442.5,0.0108287501380793
-440,0.013664851364279
-437.5,0.0113444049060311
-435,0.0165009525904787
-432.5,0.013664851364279
-430,0.0154696430533427
-427.5,0.015727470438551
-425,0.016758779975687
-422.5,0.0172744347436388
-420,0.0172744347436388
-417.5,0.0175322621276147
-415,0.0190792264327025
-412.5,0.0198527085858626
-410,0.0203683633538144
-407.5,0.0216575002749263
-405,0.0206261907390227
-402.5,0.0211418455069745
-400,0.0237201193491982
-397.5,0.0247514288863342
-395,0.0234622919652224
-392.5,0.0270718753445821
-390,0.0260405658074461
-387.5,0.0296501491868059
-385,0.027329702728558
-382.5,0.0301658039547577
-380,0.02939232180283
-377.5,0.0319705956450538
-375,0.02939232180283
-372.5,0.0327440777969814
-370,0.0309392861079178
-367.5,0.0342910421033017
-365,0.0335175599501416
-362.5,0.0355801790244135
-360,0.0353223516392053
-357.5,0.039963244555701
-355,0.036869315944293
-352.5,0.0402210719396769
-350,0.0381584528654049
-347.5,0.0427993457819007
-345,0.0386741076345891
-342.5,0.0446041374721968
-340,0.0386741076345891
-337.5,0.0456354470081003
-335,0.0430571731658766
-332.5,0.0458932743933087
-330,0.0427993457819007
-327.5,0.0487293756195083
-325,0.0458932743933087
-322.5,0.051565476845708
-320,0.0456354470093328
-317.5,0.0531124411507958
-315,0.0497606851566443
-312.5,0.0549172328410919
-310,0.0487293756195083
-307.5,0.0556907149930196
-305,0.050534167308572
-302.5,0.0564641971461797
-300,0.0510498220777563
-297.5,0.0595581257563552
-295,0.0533702685360041
-292.5,0.0603316079095154
-290,0.0538859233039559
-287.5,0.063167709135715
-285,0.0562063697622038
-282.5,0.0618785722146032
-280,0.0559485423782279
-277.5,0.063167709135715
-275,0.0587846436044276
-272.5,0.0649725008260112
-270,0.0587846436044276
-267.5,0.0678086020522108
-265,0.0608472626786996
-262.5,0.0683242568201626
-260,0.0626520543677632
-257.5,0.0683242568201626
-255,0.0639411912888751
-252.5,0.0690977389733227
-250,0.0629098817517392
-247.5,0.0714181854315706
-245,0.0649725008260112
-242.5,0.0693555663572986
-240,0.0634255365209234
-237.5,0.0709025306623864
-235,0.066261637747123
-232.5,0.0732229771206343
-230,0.066261637747123
-227.5,0.0747699414257221
-225,0.0675507746682349
-222.5,0.0745121140417462
-220,0.0696133937412745
-217.5,0.0727073223526825
-215,0.0693555663572986
-212.5,0.0727073223526825
-210,0.067292947284259
-207.5,0.0747699414257221
-205,0.0667772925150748
-202.5,0.0732229771206343
-200,0.0693555663572986
-197.5,0.0724494949687066
-195,0.0678086020522108
-192.5,0.0732229771206343
-190,0.0683242568201626
-187.5,0.0734808045046101
-185,0.067292947284259
-182.5,0.0729651497366584
-180,0.0680664294361867
-177.5,0.0714181854315706
-175,0.0675507746682349
-172.5,0.0709025306623864
-170,0.0670351198990507
-167.5,0.0706447032784105
-165,0.065230328209987
-162.5,0.0685820842053709
-160,0.064199018672851
-157.5,0.0678086020522108
-155,0.0654881555939629
-152.5,0.0660038103631471
-150,0.0634255365209234
-147.5,0.0649725008260112
-145,0.0621363995998115
-142.5,0.0647146734408028
-140,0.0621363995998115
-137.5,0.0623942269837873
-135,0.0603316079095154
-132.5,0.0608472626774672
-130,0.0603316079095154
-127.5,0.0587846436044276
-125,0.0574955066833157
-122.5,0.0595581257563552
-120,0.0554328876090437
-117.5,0.0567220245301556
-115,0.0544015780719077
-112.5,0.0541437506879318
-110,0.0549172328410919
-107.5,0.0518233042296839
-105,0.0513076494617321
-102.5,0.0500185125406202
-100,0.0487293756195083
-97.5,0.0474402386983964
-95,0.0474402386983964
-92.5,0.0464089291612605
-90,0.0458932743933087
-87.5,0.0430571731658766
-85,0.0451197922401486
-82.5,0.0433150005510849
-80,0.0427993457819007
-77.5,0.0404788993236528
-75,0.040994554092837
-72.5,0.0376427980974531
-70,0.0363536611763412
-67.5,0.0340332147180934
-65,0.0360958337923654
-62.5,0.0330019051809574
-60,0.0337753873341175
-57.5,0.0322284230290297
-55,0.0335175599501416
-52.5,0.0299079765707818
-50,0.0304236313387336
-47.5,0.0275875301125339
-45,0.0291344944176217
-42.5,0.02423577411715
-40,0.0268140479606062
-37.5,0.0213996728909504
-35,0.0234622919652224
-32.5,0.0185635716647507
-30,0.0224309824280864
-27.5,0.0180479168967989
-25,0.0211418455069745
-22.5,0.0185635716647507
-20,0.0195948812018867
-17.5,0.0159852978225269
-15,0.0177900895115906
-12.5,0.013664851364279
-10,0.0172744347436388
-7.5,0.0116022322912394
-5,0.0134070239803031
-2.5,0.00747699414269546
-0,0.0513076494568025
2.5,0.00747699414269546
5,0.0118600596752153
7.5,0.00773482152667135
10,0.0103130953688952
12.5,0.00825047629585557
15,0.0100552679849192
17.5,0.00670351199076779
20,0.00928178583299157
22.5,0.00464089291649577
25,0.00747699414269546
27.5,0.00438306553251991
30,0.00696133937474368
32.5,0.00309392861140799
35,0.00670351199076779
37.5,0.0028361012274321
40,0.00515654768444758
42.5,0.00232044645824792
45,0.00541437506965591
47.5,0.00335175599538388
50,0.00412523814854402
52.5,0.00335175599538388
55,0.00412523814854402
57.5,0.00206261907427203
60,0.0028361012274321
62.5,0.0018047916902961
65,0.00386741076333569
67.5,0.00257827384222381
70,0.0036095833793598
72.5,0.00206261907427203
75,0.0036095833793598
77.5,0.00232044645824792
80,0.00464089291649577
82.5,0.00335175599538388
85,0.00541437506965591
87.5,0.00412523814854402
90,0.00386741076333569
92.5,0.00464089291649577
